epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
86,0.002614552044845671,0.0026071238952378433,0.01,1.0,0.05,0.05,0.05,0.0026071238952378433,3.75169516094805e-05,7.991727422146747e-05,0.00014856299094390124
87,0.00262464789908942,0.0026174719678238034,0.01,1.0,0.05,0.05,0.05,0.0026174719678238034,3.6754598598539207e-05,7.743701741370993e-05,0.00014351862385713804
88,0.00272918750667183,0.0027227567508816717,0.01,1.0,0.05,0.05,0.05,0.0027227567508816717,3.821806191505554e-05,7.816050492692739e-05,0.000128615112528981
89,0.0026821252567970078,0.0026758395135402678,0.01,1.0,0.05,0.05,0.05,0.0026758395135402678,3.683501866665514e-05,7.83466345941027e-05,0.00012571486343707268
90,0.0026039734057728007,0.002596788015216589,0.01,1.0,0.05,0.05,0.05,0.002596788015216589,3.5709255704811464e-05,7.586519641336053e-05,0.00014370780991157517
91,0.002702586875026706,0.0026958017610013486,0.01,1.0,0.05,0.05,0.05,0.0026958017610013486,3.6700700851118505e-05,7.916620476559426e-05,0.00013570227747550234
92,0.002713250535756136,0.00270647870687147,0.01,1.0,0.05,0.05,0.05,0.00270647870687147,3.5984403317949425e-05,7.561912837748727e-05,0.00013543657696573063
93,0.0026672378288822075,0.0026608223095536234,0.01,1.0,0.05,0.05,0.05,0.0026608223095536234,3.613506657226632e-05,7.70252721849829e-05,0.00012831038378256684
94,0.002654136916423037,0.002647071285173297,0.01,1.0,0.05,0.05,0.05,0.002647071285173297,3.629384324691879e-05,7.851111440686509e-05,0.0001413126204473277
95,0.0026943798306092504,0.00268726806777219,0.01,1.0,0.05,0.05,0.05,0.00268726806777219,3.5808186900491516e-05,7.68580059229862e-05,0.0001422352540733603
96,0.002631508412923722,0.0026252919031927984,0.01,1.0,0.05,0.05,0.05,0.0026252919031927984,3.491182869765908e-05,7.521528314100579e-05,0.00012433019292075188
97,0.0026084631080266264,0.0026016647927463053,0.01,1.0,0.05,0.05,0.05,0.0026016647927463053,3.5924691837863064e-05,7.6662028489712e-05,0.0001359663035448951
98,0.0025561643611278365,0.00254904314254721,0.01,1.0,0.05,0.05,0.05,0.00254904314254721,3.3536863096135976e-05,7.60297943391682e-05,0.00014242436979354048
99,0.002597764599462001,0.002590974358220895,0.01,1.0,0.05,0.05,0.05,0.002590974358220895,3.488030451990198e-05,7.704107265453786e-05,0.00013580482239679745
100,0.0025814640572510445,0.0025740196307500202,0.01,1.0,0.05,0.05,0.05,0.0025740196307500202,3.448774550633971e-05,7.476887185475789e-05,0.0001488885279589643
101,0.002594189490703987,0.00258771579246968,0.01,1.0,0.05,0.05,0.05,0.00258771579246968,3.4247595006794045e-05,7.549334356250862e-05,0.0001294739626852485
102,0.0025963831432515385,0.002589272428303957,0.01,1.0,0.05,0.05,0.05,0.002589272428303957,3.463684831028028e-05,7.468257293415566e-05,0.00014221429591998458
103,0.002627745121814466,0.002621268775934974,0.01,1.0,0.05,0.05,0.05,0.002621268775934974,3.432271247826672e-05,7.527930016901033e-05,0.0001295269166197007
104,0.0025702270381771086,0.002563715105255445,0.01,1.0,0.05,0.05,0.05,0.002563715105255445,3.440936258508979e-05,7.324748439714312e-05,0.00013023865709935005
105,0.002620104457916265,0.00261347236422201,0.01,1.0,0.05,0.05,0.05,0.00261347236422201,3.39365850474375e-05,7.484515614729996e-05,0.00013264187340003748
106,0.002564542790969426,0.0025580126171310742,0.01,1.0,0.05,0.05,0.05,0.0025580126171310742,3.35402704270867e-05,7.253694566315972e-05,0.00013060347409918905
107,0.0025433077184061404,0.0025365309634556373,0.01,1.0,0.05,0.05,0.05,0.0025365309634556373,3.2880180757880835e-05,7.277767605652722e-05,0.00013553509779740125
108,0.0025480347412364305,0.00254141582796971,0.01,1.0,0.05,0.05,0.05,0.00254141582796971,3.331473186941973e-05,7.156885064129407e-05,0.00013237826254529258
109,0.002596593972187596,0.0025904384441673757,0.01,1.0,0.05,0.05,0.05,0.0025904384441673757,3.3991800592048094e-05,7.358081275015138e-05,0.000123110558585419
110,0.0025532984572237184,0.0025457742313543955,0.01,1.0,0.05,0.05,0.05,0.0025457742313543955,3.379611916898284e-05,7.384318838982532e-05,0.00015048451556746537
111,0.0025561571294322977,0.0025495243569215137,0.01,1.0,0.05,0.05,0.05,0.0025495243569215137,3.3256137491359065e-05,7.453210419043899e-05,0.00013265544791162635
112,0.0025524002693297614,0.0025461189138392608,0.01,1.0,0.05,0.05,0.05,0.0025461189138392608,3.364811115413128e-05,7.385702677614366e-05,0.00012562710714216033
113,0.002584033758072716,0.0025774522994955382,0.01,1.0,0.05,0.05,0.05,0.0025774522994955382,3.283775161738352e-05,7.253488026132497e-05,0.00013162917020963504
114,0.002568319040650143,0.0025616899676000077,0.01,1.0,0.05,0.05,0.05,0.0025616899676000077,3.1373798750185716e-05,7.230707221121217e-05,0.00013258145918371156
115,0.002584210788427299,0.0025774450739845635,0.01,1.0,0.05,0.05,0.05,0.0025774450739845635,3.2661715886206365e-05,7.355950826119322e-05,0.000135314287035726
116,0.002545543066329022,0.0025390292362620433,0.01,1.0,0.05,0.05,0.05,0.0025390292362620433,3.272804909405143e-05,7.263046063599177e-05,0.00013027659830792496
117,0.0025959321604508054,0.002588858191544811,0.01,1.0,0.05,0.05,0.05,0.002588858191544811,3.231606012074432e-05,7.256986282300204e-05,0.0001414793752095041
118,0.0025960704866520245,0.002588768753533562,0.01,1.0,0.05,0.05,0.05,0.002588768753533562,3.3002648221251246e-05,7.178671682292284e-05,0.0001460346597013995
119,0.002577328210857862,0.0025702575764929253,0.01,1.0,0.05,0.05,0.05,0.0025702575764929253,3.181701298065794e-05,7.234231937521447e-05,0.00014141268426707634
120,0.0025445163180544722,0.002537781915937861,0.01,1.0,0.05,0.05,0.05,0.002537781915937861,3.2519895224443944e-05,7.172375092826163e-05,0.00013468804051323482
121,0.002538296473449009,0.0025312533834949136,0.01,1.0,0.05,0.05,0.05,0.0025312533834949136,3.228346334556894e-05,7.226913924872255e-05,0.00014086179726291448
122,0.002566035446003904,0.0025589207963397104,0.01,1.0,0.05,0.05,0.05,0.0025589207963397104,3.2491218856497044e-05,7.275752820229779e-05,0.00014229298976715655
123,0.0025635074765280783,0.0025573055725544693,0.01,1.0,0.05,0.05,0.05,0.0025573055725544693,3.278584529956182e-05,7.051704742480069e-05,0.00012403807583420226
124,0.0025533304644644278,0.0025467040793349344,0.01,1.0,0.05,0.05,0.05,0.0025467040793349344,3.2419215616149205e-05,7.069074320800914e-05,0.00013252770052834723
125,0.002556467281647201,0.002549674486120542,0.01,1.0,0.05,0.05,0.05,0.002549674486120542,3.210207930048152e-05,6.902933552434357e-05,0.00013585590835039815
