t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.10740000000000001,129.6,0.0,0.9178285598118484,0.0,1.0950443606236202,0.0
0.1075,129.6,0.0,0.9296112237966242,0.0,1.1118533049351498,0.0
0.1076,129.6,0.0,0.9413796316277396,0.0,1.1227761415137978,0.0
0.1077,129.6,0.0,0.9531374589335677,0.0,1.1324350702530326,0.0
0.1078,129.6,0.0,0.9648761027665932,0.0,1.1600927892681945,0.0
0.10790000000000001,129.6,0.0,0.9765901307958395,0.0,1.1803189590709273,0.0
0.108,129.6,0.0,0.9882872993135454,0.0,1.192888751705991,0.0
0.1081,129.6,0.0,0.9999687705409908,0.0,1.2108541107289683,0.0
0.1082,129.6,0.0,1.011627240641982,0.0,1.2376316896858868,0.0
0.10830000000000001,129.6,0.0,1.0232518994982187,0.0,1.2766254298022626,0.0
0.10840000000000001,129.6,0.0,1.0348447766325877,0.0,1.2994550796513524,0.0
0.1085,129.6,0.0,1.0464194959822226,0.0,1.3119468579865774,0.0
0.1086,129.6,0.0,1.0579762468047063,0.0,1.3344083545493282,0.0
0.1087,129.6,0.0,1.0695093367760902,0.0,1.357973125240106,0.0
0.10880000000000001,129.6,0.0,1.0810113566442057,0.0,1.3948474685348244,0.0
0.10890000000000001,129.6,0.0,1.09247537140696,0.0,1.4319025510655328,0.0
0.109,129.6,0.0,1.1039071953959325,0.0,1.4574665666782685,0.0
0.1091,129.6,0.0,1.1153100182423599,0.0,1.4883170194974358,0.0
0.1092,129.6,0.0,1.1266838701821633,0.0,1.513822218688239,0.0
0.10930000000000001,129.6,0.0,1.1380322528396627,0.0,1.5378611372951358,0.0
0.10940000000000001,129.6,0.0,1.1493508496508458,0.0,1.5717631320196552,0.0
0.1095,129.6,0.0,1.1606300859460965,0.0,1.6144271753421389,0.0
0.1096,129.6,0.0,1.1718638792081555,0.0,1.6601611859048708,0.0
0.1097,129.6,0.0,1.1830568647913624,0.0,1.6938083068539083,0.0
0.10980000000000001,129.6,0.0,1.1942113251250772,0.0,1.7351024220272793,0.0
0.10990000000000001,129.6,0.0,1.205313174867685,0.0,1.796149051759235,0.0
0.11,129.6,0.0,1.2163574865510733,0.0,1.8470283235812122,0.0
0.1101,129.6,0.0,1.2273509213114673,0.0,1.8951173790140872,0.0
0.1102,129.6,0.0,1.238286596159069,0.0,1.9593857857660237,0.0
0.11030000000000001,129.6,0.0,1.2491601897635671,0.0,2.0158809083753964,0.0
0.11040000000000001,129.6,0.0,1.2599766352260267,0.0,2.070553200978866,0.0
0.1105,129.6,0.0,1.2707285449631485,0.0,2.1414190189557427,0.0
0.1106,129.6,0.0,1.2814068670850138,0.0,2.213699499142186,0.0
0.1107,129.6,0.0,1.2920163668061613,0.0,2.2752957842124775,0.0
0.11080000000000001,129.6,0.0,1.3025706141047408,0.0,2.3211792663230906,0.0
0.1109,129.6,0.0,1.3130671560044052,0.0,2.3875472032858127,0.0
0.111,129.6,0.0,1.323480287784136,0.0,2.4834327903189557,0.0
0.1111,129.6,0.0,1.3337977956009563,0.0,2.573559703605248,0.0
0.11120000000000001,129.6,0.0,1.3440227326347143,0.0,2.663506092969957,0.0
0.11130000000000001,129.6,0.0,1.3541576752542352,0.0,2.748621325163646,0.0
0.1114,129.6,0.0,1.3642037852834021,0.0,2.8363076767846147,0.0
0.1115,129.6,0.0,1.3741520431622554,0.0,2.938968206713413,0.0
0.1116,129.6,0.0,1.3839962030839432,0.0,3.038804213228563,0.0
0.11170000000000001,129.6,0.0,1.393735915636681,0.0,3.142144436381681,0.0
0.11180000000000001,129.6,0.0,1.4033723655307715,0.0,3.2396758853486736,0.0
0.1119,129.6,0.0,1.4129107553560134,0.0,3.332895771431989,0.0
0.112,129.6,0.0,1.4223419510458748,0.0,3.4481952620274274,0.0
0.1121,129.6,0.0,1.431651184515456,0.0,3.5701427631716416,0.0
0.11220000000000001,129.6,0.0,1.440835218322481,0.0,3.6917398878963956,0.0
0.11230000000000001,129.6,0.0,1.4499037237136767,0.0,3.7948743977142523,0.0
0.1124,129.6,0.0,1.4588784144693807,0.0,3.874232794309621,0.0
0.1125,129.6,0.0,1.4677551717495934,0.0,3.985379477054335,0.0
0.1126,129.6,0.0,1.4764987895633703,0.0,4.133222322551366,0.0
0.11270000000000001,129.6,0.0,1.4850935263058813,0.0,4.2749903598649865,0.0
0.11280000000000001,-129.6,0.0,1.4805948358651475,0.0,4.392771531875447,0.0
0.1129,-129.6,0.0,1.462995358696213,0.0,4.5488557229733875,0.0
0.113,-129.6,0.0,1.445260090796785,0.0,4.656918431150427,0.0
0.1131,-129.6,0.0,1.4275435589464514,0.0,4.512409426124165,0.0
0.11320000000000001,-129.6,0.0,1.410044196833262,0.0,4.234469030704589,0.0
0.11330000000000001,-129.6,0.0,1.392816233680717,0.0,3.984470636339386,0.0
0.1134,-129.6,0.0,1.3758400993862403,0.0,3.744598980186353,0.0
0.1135,-129.6,0.0,1.3591060846208116,0.0,3.513487656723364,0.0
0.1136,-129.6,0.0,1.3426000681755406,0.0,3.301085280166473,0.0
0.11370000000000001,-129.6,0.0,1.326293960079309,0.0,3.1246159690451343,0.0
0.11380000000000001,-129.6,0.0,1.3101678079856165,0.0,2.9510258916953447,0.0
0.1139,-129.6,0.0,1.2942138991097178,0.0,2.7895598740073817,0.0
0.114,-129.6,0.0,1.278397584253452,0.0,2.683371144476806,0.0
0.11410000000000001,-129.6,0.0,1.2626982830488724,0.0,2.5619390846248056,0.0
0.11420000000000001,-129.6,0.0,1.2471416970904592,0.0,2.405754332068761,0.0
0.1143,-129.6,0.0,1.231736539652106,0.0,2.267372777408535,0.0
0.1144,-129.6,0.0,1.2164632379613276,0.0,2.1492619577593075,0.0
0.1145,-129.6,0.0,1.2013025425731252,0.0,2.048325383258787,0.0
0.11460000000000001,-129.6,0.0,1.1862352775644136,0.0,1.967516525277137,0.0
0.11470000000000001,-129.6,0.0,1.1712476904909177,0.0,1.8933318910564236,0.0
0.1148,-129.6,0.0,1.1563399638731684,0.0,1.8121679850378878,0.0
0.1149,-129.6,0.0,1.141510322478723,0.0,1.7414366214750892,0.0
0.115,-129.6,0.0,1.126745455572501,0.0,1.6861654209887977,0.0
0.11510000000000001,-129.6,0.0,1.1120364883953355,0.0,1.6326976814382321,0.0
0.11520000000000001,-129.6,0.0,1.0973804912751033,0.0,1.5831254252360187,0.0
0.1153,-129.6,0.0,1.0827771016934917,0.0,1.5303628743815805,0.0
0.1154,-129.6,0.0,1.0682269215159446,0.0,1.4796198395096638,0.0
0.1155,-129.6,0.0,1.0537233237246926,0.0,1.4397484940332503,0.0
0.11560000000000001,-129.6,0.0,1.039253329984434,0.0,1.4142515640705746,0.0
