time,values1_1,values1_2,values1_3,values1_4,values1_5,values1_6,values1_7,values1_8
0.0061,0,-100,5.13638976336105e-07,-0.504099129203655,-0.00268032773979371,-3.88926280534028,0.0272980460306716,-6.15320453836168e-07
0.0062,0,-100,3.2694060343419e-06,-0.51010040092884,-0.00285662499993768,-3.96440682335297,0.0296848711407595,-5.76161536990617e-07
0.0063,0,-100,6.20643233714395e-06,-0.516024413665741,-0.0030327927814824,-4.03928558893534,0.0321413310233495,-5.25141463201698e-07
0.0064,0,-100,9.32458476189565e-06,-0.521871440132466,-0.00320883360572076,-4.11387794174511,0.0346668148752166,-4.61278623167572e-07
0.0065,0,-100,1.26237327780065e-05,-0.527641774803035,-0.00338475000740479,-4.18816341221125,0.0372606750271864,-3.8356384029023e-07
0.0066,0,100,1.610374846098e-05,-0.533335733197166,-0.00338115991033287,-4.09692313573071,0.0363667977004964,-2.91028697162404e-07
0.0067,0,100,1.95800730015984e-05,-0.519123499876215,-0.00319848485020759,-3.92200123617955,0.0328570739050965,-1.83964473404739e-07
0.0068,0,100,2.28685809907039e-05,-0.505091111729177,-0.00301608625335183,-3.75274436261618,0.0295756812541846,-6.37388169285019e-08
0.0069,0,100,2.59695566727788e-05,-0.49123274428475,-0.00301292894840288,-3.58895618661126,0.0281839175809263,6.83528676889124e-08
0.007,0,100,2.90672861857971e-05,-0.477542774925835,-0.00318866790165143,-3.430449706801,0.0284346755365564,2.1172971715832e-07
0.0071,0,100,3.23457009228575e-05,-0.464015773299953,-0.0033642145233964,-3.2770467478205,0.0285806055440336,3.66468322531922e-07
0.0072,0,100,3.5804603139179e-05,-0.450646492244837,-0.00353956750889025,-3.12857749329293,0.0286280333929043,5.32627356206425e-07
0.0073,0,100,3.94437937485103e-05,-0.437429859194172,-0.00371472571954506,-2.98488004238559,0.0285830071354201,7.10226051222088e-07
0.0074,0,100,4.32630724939659e-05,-0.424360968039265,-0.00388968817641626,-2.845799996459,0.0284513137545456,8.99246623494592e-07
0.0075,0,100,4.72622381121629e-05,-0.411435071415698,-0.00406445405415076,-2.71119007145025,0.0282384947811742,1.09963658943922e-06
0.0076,0,100,5.14410884911351e-05,-0.398647573388509,-0.00423902267536488,-2.58090973420375,0.0279498609382582,1.31131098524379e-06
0.0077,0,100,5.57994208224676e-05,-0.385994022511275,-0.00441339350542089,-2.45482486110185,0.0275905058833069,1.5341544936569e-06
0.0078,0,100,6.03370317480597e-05,-0.373470105236174,-0.00458756614757309,-2.33280741747557,0.0271653191150186,1.76802348379678e-06
0.0079,0,100,6.50537175018987e-05,-0.36107163965366,-0.00476154033845762,-2.21473515639234,0.0266789981046226,2.01274796915108e-06
0.008,0,100,6.99492740471954e-05,-0.34879456954183,-0.00493531594390195,-2.10049133552455,0.026136059707777,2.26813348862746e-06
0.0081,0,100,7.50234972092116e-05,-0.336634958706884,-0.00510889295503211,-1.98996445090066,0.0255408509085489,2.53396291522632e-06
0.0082,0,100,8.02761828040855e-05,-0.324588985597336,-0.00528227148465807,-1.8830479864307,0.0248975589430589,2.80999819663978e-06
0.0083,0,100,8.57071267639404e-05,-0.312652938175744,-0.00545545176391863,-1.77964017818023,0.0242102208467651,3.09598203183191e-06
0.0084,0,100,9.13161252585438e-05,-0.300823209032803,-0.00562843413916959,-1.67964379244293,0.0234827324660629,3.39163948742499e-06
0.0085,0,100,9.71029748137674e-05,-0.289096290729613,-0.00580121906909959,-1.58296591673145,0.0227188569718571,3.69667955750123e-06
0.0086,0,100,0.000103067472427082,-0.277468771354833,-0.00597380712205997,-1.48951776287043,0.0219222329099987,4.01079667023038e-06
0.0087,0,100,0.000109209415680305,-0.265937330284291,-0.00614619897359583,-1.39921448143467,0.0210963818209421,4.33367214454784e-06
0.0088,0,100,0.000115528602849814,-0.254498734131375,-0.00631839540416663,-1.31197498682968,0.0202447154586557,4.66497559993528e-06
0.0089,0,100,0.000122024833014413,-0.243149832877265,-0.00649039729704575,-1.22772179236221,0.0193705426366863,5.0043663221953e-06
0.009,0,100,0.000128697906161037,-0.231887556170742,-0.00666220563638922,-1.14638085469458,0.0184770757273209,5.35149458796216e-06
0.0091,0,100,0.000135547623288478,-0.220708909787916,-0.00683382150546487,-1.06788142711935,0.0175674368379921,5.70600295055173e-06
0.0092,0,100,0.000142573786509287,-0.209610972242809,-0.00700524608503374,-0.992155921130576,0.0166446636874209,6.06752748962442e-06
0.0093,0,100,0.000149776199150006,-0.198590891540265,-0.00717648065187631,-0.919139775804127,0.0157117152024761,6.4356990270145e-06
