epoch,train_loss,mse_loss,lr
1,0.16034458329280218,0.16034458329280218,0.01
2,0.054094309856494265,0.054094309856494265,0.01
3,0.04460441842675209,0.04460441842675209,0.01
4,0.03749596501390139,0.03749596501390139,0.01
5,0.031572650621334714,0.031572650621334714,0.01
6,0.025641360506415366,0.025641360506415366,0.01
7,0.018813576238850754,0.018813576238850754,0.01
8,0.01180405809233586,0.01180405809233586,0.01
9,0.005963278810183207,0.005963278810183207,0.01
10,0.0031901353659729162,0.0031901353659729162,0.01
11,0.002617319580167532,0.002617319580167532,0.01
12,0.0024232539891575772,0.0024232539891575772,0.01
13,0.0022939141218860943,0.0022939141218860943,0.01
14,0.0021765146094063917,0.0021765146094063917,0.01
15,0.002137523121200502,0.002137523121200502,0.01
16,0.0020302942022681235,0.0020302942022681235,0.01
17,0.001981296599842608,0.001981296599842608,0.01
18,0.0019532139335448544,0.0019532139335448544,0.01
19,0.0019099676438296834,0.0019099676438296834,0.01
20,0.0018850027738759915,0.0018850027738759915,0.01
21,0.001876855610559384,0.001876855610559384,0.01
22,0.0018325099411110083,0.0018325099411110083,0.01
23,0.0017685080878436566,0.0017685080878436566,0.01
24,0.0018098385228465,0.0018098385228465,0.01
25,0.0017254589203124246,0.0017254589203124246,0.01
26,0.0016874323366209865,0.0016874323366209865,0.01
27,0.0016797977266833186,0.0016797977266833186,0.01
28,0.0016605327061067026,0.0016605327061067026,0.01
29,0.0016223763891806205,0.0016223763891806205,0.01
30,0.0015755904372781516,0.0015755904372781516,0.01
31,0.001563813490793109,0.001563813490793109,0.01
32,0.0015224150537202755,0.0015224150537202755,0.01
33,0.0014982775785028935,0.0014982775785028935,0.01
34,0.0014613900100812316,0.0014613900100812316,0.01
35,0.0014258764218538999,0.0014258764218538999,0.01
36,0.0013910703593865037,0.0013910703593865037,0.01
37,0.001357379974797368,0.001357379974797368,0.01
38,0.0013672206240395704,0.0013672206240395704,0.01
39,0.001354379168090721,0.001354379168090721,0.01
40,0.0012996526202186942,0.0012996526202186942,0.01
41,0.001249182845155398,0.001249182845155398,0.01
42,0.001271050648453335,0.001271050648453335,0.01
43,0.0012112909345887602,0.0012112909345887602,0.01
44,0.0011614159525682529,0.0011614159525682529,0.01
45,0.0011452184757217766,0.0011452184757217766,0.01
46,0.0010944990751643976,0.0010944990751643976,0.01
47,0.0010726620210334658,0.0010726620210334658,0.01
48,0.0010445009102113545,0.0010445009102113545,0.01
49,0.0010244377073831857,0.0010244377073831857,0.01
50,0.0010335319908335804,0.0010335319908335804,0.01
51,0.000979038537479937,0.000979038537479937,0.01
52,0.0009495801486385365,0.0009495801486385365,0.01
53,0.0009270559220264355,0.0009270559220264355,0.01
54,0.0009154033847153187,0.0009154033847153187,0.01
55,0.0008993260601224998,0.0008993260601224998,0.01
56,0.0008979701087810099,0.0008979701087810099,0.01
57,0.0008733208485258122,0.0008733208485258122,0.01
58,0.0008607330499216914,0.0008607330499216914,0.01
59,0.0008541176677681506,0.0008541176677681506,0.01
60,0.0008392648305743933,0.0008392648305743933,0.01
61,0.0008368795194352666,0.0008368795194352666,0.01
62,0.000816927543686082,0.000816927543686082,0.01
63,0.0008015239650073151,0.0008015239650073151,0.01
64,0.000792159151751548,0.000792159151751548,0.01
65,0.0007882757966096202,0.0007882757966096202,0.01
66,0.0007824866295171281,0.0007824866295171281,0.01
67,0.0007795771777940293,0.0007795771777940293,0.01
68,0.0007655441217745344,0.0007655441217745344,0.01
69,0.0007516259017090002,0.0007516259017090002,0.01
70,0.0007495454978197813,0.0007495454978197813,0.01
71,0.0007491904737738272,0.0007491904737738272,0.01
72,0.0007416469743475318,0.0007416469743475318,0.01
73,0.0007404410086261729,0.0007404410086261729,0.01
74,0.0007321570922310153,0.0007321570922310153,0.01
75,0.0007246615986029307,0.0007246615986029307,0.01
76,0.0007333588087931276,0.0007333588087931276,0.01
77,0.0007372774261360367,0.0007372774261360367,0.01
78,0.0007238701917231082,0.0007238701917231082,0.01
79,0.0007242067134939134,0.0007242067134939134,0.01
80,0.0007139535310367744,0.0007139535310367744,0.01
81,0.0007273200976972778,0.0007273200976972778,0.01
82,0.0007293022043692569,0.0007293022043692569,0.01
83,0.0007335368854304154,0.0007335368854304154,0.01
84,0.0007351415154213707,0.0007351415154213707,0.01
85,0.0007381647902851303,0.0007381647902851303,0.01
86,0.000711362292834868,0.000711362292834868,0.01
87,0.0007190410901481907,0.0007190410901481907,0.01
88,0.0007190305118759473,0.0007190305118759473,0.01
89,0.0007099845795892179,0.0007099845795892179,0.01
90,0.0007221520063467324,0.0007221520063467324,0.01
91,0.000723199313506484,0.000723199313506484,0.01
92,0.0007168208404133718,0.0007168208404133718,0.01
93,0.0007068934695174297,0.0007068934695174297,0.01
94,0.0007051687959271172,0.0007051687959271172,0.01
95,0.0007045369711704552,0.0007045369711704552,0.01
96,0.0007018927329530319,0.0007018927329530319,0.01
97,0.0007093470582428077,0.0007093470582428077,0.01
98,0.0007065604402062794,0.0007065604402062794,0.01
99,0.0007070796214975417,0.0007070796214975417,0.01
100,0.0007225840274865428,0.0007225840274865428,0.01
101,0.0007193163696986933,0.0007193163696986933,0.01
102,0.0006996663054451346,0.0006996663054451346,0.01
103,0.0007000765103536348,0.0007000765103536348,0.01
104,0.0006938493461348116,0.0006938493461348116,0.01
105,0.0006946937995962798,0.0006946937995962798,0.01
106,0.0006963473938715954,0.0006963473938715954,0.01
107,0.0007092011005928119,0.0007092011005928119,0.01
108,0.0006997910832675795,0.0006997910832675795,0.01
109,0.0006884809738645951,0.0006884809738645951,0.01
110,0.000690656725782901,0.000690656725782901,0.01
111,0.0006872751323195796,0.0006872751323195796,0.01
112,0.000702303322032094,0.000702303322032094,0.01
113,0.0007035823538899422,0.0007035823538899422,0.01
114,0.0007075208782528837,0.0007075208782528837,0.01
115,0.0006902995402924717,0.0006902995402924717,0.01
116,0.0006856925164659818,0.0006856925164659818,0.01
117,0.0006934524474975964,0.0006934524474975964,0.01
118,0.0007197671957934897,0.0007197671957934897,0.01
119,0.0007214893160077433,0.0007214893160077433,0.01
120,0.0007048711141881843,0.0007048711141881843,0.01
121,0.000692532048560679,0.000692532048560679,0.01
122,0.0006903556912826995,0.0006903556912826995,0.01
123,0.0006840722712998589,0.0006840722712998589,0.01
124,0.0007017885606425504,0.0007017885606425504,0.01
125,0.00068886587008213,0.00068886587008213,0.01
126,0.0007044206877859931,0.0007044206877859931,0.01
127,0.0007035010843537748,0.0007035010843537748,0.01
128,0.0006860074082699915,0.0006860074082699915,0.01
129,0.0007095741418500741,0.0007095741418500741,0.01
130,0.0007130821933969856,0.0007130821933969856,0.01
131,0.0006984590669162572,0.0006984590669162572,0.01
132,0.0006992108731841048,0.0006992108731841048,0.01
133,0.0006987853286166986,0.0006987853286166986,0.01
134,0.0006912772970584532,0.0006912772970584532,0.01
135,0.0007042718352749944,0.0007042718352749944,0.01
136,0.0007188510227327545,0.0007188510227327545,0.01
137,0.0007095719842861096,0.0007095719842861096,0.01
138,0.0006951791195509335,0.0006951791195509335,0.01
139,0.00068634368168811,0.00068634368168811,0.01
