time,values1_1,values1_2,values1_3,values1_4,values1_5,values1_6,values1_7,values1_8
0.0196,-110,200,0.919723136726544,-0.0776030639653649,1.0727126296736,-0.507443980122456,-1.03849914973148,0.000370967701763388
0.0197,-110,200,0.907620232001994,-0.05708133769158,1.04387373372783,-0.392297253590099,-0.783668338617252,0.000324757290972263
0.0198,-110,200,0.89554697786019,-0.0366779990131268,1.01709609268274,-0.286379693569785,-0.557419250931981,0.000278233120157235
0.0199,-110,200,0.883501255031065,-0.0163835590034576,0.992228920177704,-0.189467020202137,-0.358596190762476,0.000231485872209864
0.02,-110,200,0.871481099274874,0.00381124067163423,0.969130379208517,-0.101352710276959,-0.186083292787989,0.000184595250386274
0.0201,-110,200,0.859484692180964,0.0239154460104345,0.94766694055771,-0.0218471911086684,-0.0388022045811647,0.000137630425225026
0.0202,-110,200,0.847510352626149,0.0439379081029142,0.927712773373532,0.0527443216735317,0.093168954511571,9.0650607909099e-05
0.0203,-110,200,0.835556528859675,0.0638836792629082,0.909148530764592,0.132517156916232,0.235181187179867,4.37096408586002e-05
0.0204,-110,200,0.823621791836766,0.0837474323367475,0.891859712756202,0.218030228758457,0.387827554079042,-3.13575606835894e-06
0.0205,-110,200,0.811704830235284,0.103523265525674,0.875736295972186,0.30921307397455,0.55013017295641,-4.98246158847567e-05
0.0206,-110,200,0.799804445853139,0.123205349477381,0.860672680019562,0.405986892007242,0.721127584676245,-9.62921067073963e-05
0.0207,-110,200,0.787919549060814,0.142787935858007,0.846567642767031,0.508264836848948,0.899875428755196,-0.000142469916555345
0.0208,-110,200,0.776049154299877,0.162265365624026,0.833324301426909,0.615952324100526,1.08544710902711,-0.000188286631293877
0.0209,-110,200,0.764192375621504,0.181632076978441,0.820850077671274,0.728947353303893,1.27693444487312,-0.000233668105458013
0.021,-110,200,0.752348422260867,0.200882612995573,0.809056665819295,0.847140839048236,1.47344829313583,-0.000278537825696191
0.0211,-110,200,0.740516594244231,0.220011628905426,0.797860001579859,0.970416960324558,1.67411915396573,-0.000322817266584592
0.0212,-110,200,0.728696278028192,0.239013899018857,0.787180231270527,1.09865351651977,1.87809773839563,-0.00036642623857133
0.0213,-110,200,0.716886942170549,0.257884323286741,0.776941679801446,1.23172229389771,2.08455550285803,-0.000409283227823291
0.0214,-110,200,0.705088133034114,0.276617933482338,0.767072816562413,1.36948944028656,2.29268514589731,-0.000451305727762294
0.0215,-110,200,0.693299470525574,0.295209898998421,0.757506218352798,1.51181584666234,2.50170106463023,-0.000492410562092245
0.0216,-110,200,0.681520643872483,0.31365553225209,0.748178528615003,1.65855753430079,2.71083976903222,-0.000532514199135062
0.0217,-110,200,0.669751407442156,0.331950293691531,0.739030412349322,1.80956604616073,2.91936025261061,-0.000571533057309949
0.0218,-110,200,0.657991576606926,0.350089796400375,0.730006506201068,1.96468884116171,3.12654431846728,-0.000609383801608113
