t,Ud,Uq,Psi_d,Psi_q,Id,Iq
0.1341,-109.62,-199.8,-0.7662335343317379,0.441939289517906,-0.9588978812602388,4.32844512536748
0.1342,-109.62,-199.8,-0.7762083644624055,0.41775593725476384,-0.9725599015412356,4.042650255495998
0.1343,-109.62,-199.8,-0.7861721457663727,0.3938763508626712,-0.9803906098354719,3.737544607697538
0.13440000000000002,-109.62,-199.8,-0.7961401243276154,0.3703336211311131,-0.9643951874201139,3.3873798842633525
0.1345,-109.62,-199.8,-0.8061138595246301,0.347137048869917,-0.9691925149146944,3.0641818374645133
0.1346,-109.62,-199.8,-0.8160735659833971,0.3242505110217564,-0.9916845885110164,2.784285486182222
0.13470000000000001,-109.62,-199.8,-0.826015029692599,0.30165932701028475,-1.0046792209245046,2.4896448284440114
0.1348,-109.62,-199.8,-0.8359428272545593,0.2793582115705794,-1.0182686594988821,2.220029638004602
0.13490000000000002,-109.62,-199.8,-0.8458598287760991,0.2572943892116487,-1.0256802170244244,2.0280504966490334
0.135,-109.62,-199.8,-0.8557711163229031,0.2354438942816615,-1.0293837680449374,1.8050544870425753
0.1351,-109.62,-199.8,-0.865678394686548,0.21386038374629052,-1.0334790799977094,1.5086991408056332
0.13520000000000001,-109.62,-199.8,-0.8755779791316323,0.1925566457134733,-1.0443503620358603,1.260827066043478
0.1353,-109.62,-199.8,-0.8854630891510263,0.17148186253051376,-1.0616354545231526,1.0633247515219213
0.13540000000000002,-109.62,-199.8,-0.8953395382689371,0.15061180293341175,-1.0611979794206308,0.8625885396266915
0.1355,-109.62,-199.8,-0.9052111944597625,0.12993072712696174,-1.070958895257523,0.6957040595012792
0.1356,-109.62,-199.8,-0.9150668251209843,0.1094052123483441,-1.0923716386143114,0.5599834722508962
0.13570000000000002,-109.62,-199.8,-0.9249069161060606,0.08901180363182415,-1.1011874480801243,0.43872476090153867
0.1358,-109.62,-199.8,-0.934727809007386,0.0687204210637902,-1.1297167083140087,0.3615171213472965
0.1359,-109.62,-199.8,-0.9445241920233499,0.04850420571672535,-1.1488652991107653,0.29250573494913107
0.136,-109.62,-199.8,-0.9543138443938805,0.028362494160279864,-1.142809495390903,0.21658863318881413
0.1361,-109.62,-199.8,-0.9640975531657767,0.008279834490428933,-1.1604270835127248,0.1776350609081453
0.13620000000000002,-109.62,-199.8,-0.9738607080285319,-0.011767033779763389,-1.1827919842390808,0.14696541806813876
0.1363,-109.62,-199.8,-0.983607571933717,-0.03176850389488304,-1.1921170664202518,0.08932430617780861
0.1364,-109.62,-199.8,-0.9933400637136586,-0.051711468264832056,-1.2107493588349911,0.033157125554742616
0.1365,-109.62,-199.8,-1.003050397266182,-0.07161339762636545,-1.2352203551696923,0.009500961864641716
0.1366,-109.62,-199.8,-1.0127383108121353,-0.09149034406051276,-1.2543618734425255,-0.015440910407450176
0.13670000000000002,-109.62,-199.8,-1.0224097791389597,-0.11132234800000632,-1.26721041535301,-0.0779234195002714
0.1368,-109.62,-199.8,-1.03206296911299,-0.13109164871322507,-1.2899178366287216,-0.13741435244471925
0.1369,-109.62,-199.8,-1.0416887261662702,-0.1507936575441595,-1.3205743005592199,-0.20882294399065243
0.137,-109.62,-199.8,-1.051285038073336,-0.1703963669847242,-1.3471960031350954,-0.3305764775084736
0.1371,-109.62,-199.8,-1.0608494783493878,-0.1898687678341653,-1.382572586279105,-0.4623057124325431
0.13720000000000002,-109.62,-199.8,-1.0703769776279912,-0.20919674285959247,-1.4190554731934804,-0.611520791232233
0.1373,-109.62,-199.8,-1.0798600290300242,-0.22835712406513553,-1.469034811887547,-0.7883175668441046
0.1374,-109.62,-199.8,-1.0892831420801723,-0.2473293054156122,-1.535650543714832,-0.9776165326659424
0.1375,-109.62,-199.8,-1.0986531524461705,-0.26609024188086783,-1.5723328007154411,-1.1992416499247893
0.1376,-109.62,-199.8,-1.1079860642202897,-0.2846167147751098,-1.6078165743168942,-1.4337067609987342
0.13770000000000002,-109.62,-199.8,-1.117264573432239,-0.30290734672685604,-1.6781593770771888,-1.6580112099382398
0.1378,-109.62,-199.8,-1.12647480762597,-0.32096904709415075,-1.740628543843815,-1.8790358932545217
0.1379,-109.62,-199.8,-1.1356229252274046,-0.33878872157196477,-1.7989916694514698,-2.1288120371988546
0.138,-109.62,-199.8,-1.144707268281408,-0.3563543915168662,-1.8646859732085999,-2.3731381749557716
0.1381,-109.62,-199.8,-1.1537260897949633,-0.3737133358802409,-1.926447436735345,-2.530944945407792
0.13820000000000002,-109.62,-199.8,-1.1626816679779004,-0.3908846407769995,-1.9877100531434848,-2.7381438208358135
0.1383,-109.62,-199.8,-1.1715812566075092,-0.4077799011560654,-2.0353611074236064,-3.0679205043835878
0.1384,-109.62,-199.8,-1.1804212996264214,-0.4243663951193296,-2.1035411439242253,-3.338771647477065
0.1385,-109.62,-199.8,-1.1891778758352605,-0.44069530961387243,-2.1977249079060854,-3.568976929461031
0.1386,-109.62,-199.8,-1.197843110309761,-0.45676487230595497,-2.2812236397192867,-3.8432757045092254
0.13870000000000002,-109.62,199.8,-1.2064169403711578,-0.45259272155941244,-2.3755293295606883,-4.078074958908555
0.1388,-109.62,199.8,-1.214886509071465,-0.42818227278211196,-2.484038037623747,-4.34572991228658
0.1389,-109.62,199.8,-1.2232597234443834,-0.4035193618676493,-2.562962571277247,-4.569176895494683
0.139,-109.62,199.8,-1.231580201276983,-0.3787966539183997,-2.5866237852158704,-4.462050085743394
0.1391,-109.62,199.8,-1.2398944949860629,-0.3542847063513769,-2.574992236678584,-4.159195291794905
0.13920000000000002,-109.62,199.8,-1.2482249531389829,-0.33008587591946303,-2.5551799031235713,-3.8529590229853197
0.1393,-109.62,199.8,-1.2565748184526309,-0.306217324480011,-2.537240460018806,-3.5167201284499803
0.1394,-109.62,199.8,-1.2649401241553304,-0.28268689012716164,-2.5251444885063687,-3.1952368081220164
0.1395,-109.62,199.8,-1.2733115129362793,-0.2594881108356345,-2.5254073529151375,-2.871568167349035
0.1396,-109.62,199.8,-1.2816854305660417,-0.23659901305861228,-2.520225245709728,-2.5928288858576707
0.13970000000000002,-109.62,199.8,-1.2900659930787863,-0.21394651848839794,-2.5124813952341194,-2.4113158127903036
0.1398,-109.62,199.8,-1.2984400732887313,-0.19152118242210406,-2.5328349443134313,-2.150948838254017
0.1399,-109.62,199.8,-1.3067933081379564,-0.16940767672139753,-2.553030830224939,-1.8047278382619738
0.14,-109.62,199.8,-1.3151281123264578,-0.1476232215728872,-2.5686871844777084,-1.5108632981618677
0.1401,-109.62,199.8,-1.323442038443938,-0.12611811755576954,-2.5936438949238045,-1.2613200894544179
0.14020000000000002,-109.62,199.8,-1.331731992203208,-0.10485130495905379,-2.6153194108937274,-1.0473269463482284
0.1403,-109.62,199.8,-1.3399921835656101,-0.08379424313414077,-2.6515391932193735,-0.8533024302892267
0.1404,-109.62,199.8,-1.3482109933870239,-0.06293468976061925,-2.695816847644508,-0.6631236592304879
0.1405,-109.62,199.8,-1.356383533399008,-0.04225857211717471,-2.7415455334647207,-0.49647410231695827
0.1406,-109.62,199.8,-1.3645065398386724,-0.0217374899194574,-2.7921720221891997,-0.36154098037031784
0.14070000000000002,-109.62,199.8,-1.3725833612260718,-0.0013370108928623947,-2.831386999847017,-0.26187080075916486
0.1408,-109.62,199.8,-1.3806083699497296,0.01896257904119628,-2.8929605990002325,-0.16528648739192495
0.1409,-109.62,199.8,-1.3885582920469244,0.039162712036969194,-2.9774492493475435,-0.06840220563401954
0.14100000000000001,-109.62,199.8,-1.3964259718902179,0.059272090806659045,-3.05294233176257,0.011253158052559005
0.1411,-109.62,199.8,-1.4042102305401516,0.07929401195406251,-3.139724313925095,0.10172472174148461
0.14120000000000002,-109.62,199.8,-1.4119127999503966,0.09922910875200805,-3.211848313706004,0.18014821154812977
0.1413,-109.62,199.8,-1.4195402489689029,0.11909678333693342,-3.2858522453242833,0.23287777207733848
0.1414,-109.62,199.8,-1.427075756356508,0.13889430088225482,-3.3906977582047535,0.3166211829090451
0.14150000000000001,-109.62,199.8,-1.4345154742868176,0.15859266401650413,-3.472186673571859,0.4257578761829659
0.1416,-109.62,199.8,-1.4418643916312437,0.1781712625927926,-3.5673275850443753,0.5495931723331734
0.14170000000000002,-109.62,199.8,-1.4490942509031624,0.19761138550322982,-3.703784372267919,0.6951276455828719
0.1418,-109.62,199.8,-1.4561836160381723,0.21689609071784,-3.8406237849833147,0.8519194231459459
0.1419,109.62,199.8,-1.4521768144458702,0.23600607249947256,-3.964772179584085,1.0350083788555575
0.14200000000000002,109.62,199.8,-1.43707113999534,0.25491448293955354,-4.106875693081508,1.2440260467725803
0.1421,109.62,199.8,-1.42182976311835,0.273599343840319,-4.2287473054499625,1.469868088572216
0.1422,109.62,199.8,-1.4065520881397395,0.2920605734739876,-4.177484570122012,1.6790447374441755
0.1423,109.62,199.8,-1.3913864414412074,0.3103190015825227,-4.010824309482092,1.864367726637655
0.1424,109.62,199.8,-1.3763841670281356,0.3283721769525545,-3.859684654950544,2.07831259797017
0.14250000000000002,109.62,199.8,-1.3615374925076706,0.34619878575289936,-3.7081436404091463,2.3050963142572862
0.1426,109.62,199.8,-1.3468404544840706,0.36380694015078696,-3.568604280600841,2.5032609934343135
0.1427,109.62,199.8,-1.332281668678139,0.3812033428701821,-3.4392085335554983,2.717006236877432
0.1428,109.62,199.8,-1.317851944794396,0.39838071577883294,-3.31754659472832,2.9293287017873677
0.1429,109.62,199.8,-1.3035420120311452,0.4153811725935349,-3.2061848733707654,3.06115224359416
0.14300000000000002,109.62,199.8,-1.2893437905533383,0.432222861734151,-3.100240232528078,3.2381714973340503
0.1431,109.62,199.8,-1.2752354352550181,0.44882670884112336,-3.0313727004421205,3.5238144258800355
0.1432,109.62,199.8,-1.2612002847983022,0.4651499797350046,-2.9578385247575745,3.7839623361421517
0.1433,109.62,199.8,-1.2472579869014628,0.4812294488797488,-2.85075127148252,3.9980697438858916
0.1434,109.62,-199.8,-1.2334159112093164,0.47712138181983194,-2.762881295262248,4.187672108888318
0.14350000000000002,109.62,-199.8,-1.219650788595445,0.45281449899633885,-2.701058306858486,4.4237210770155855
0.1436,109.62,-199.8,-1.20595458538657,0.428301321969162,-2.6288158324467856,4.588965879409281
0.1437,109.62,-199.8,-1.1923577332026414,0.4037882966471111,-2.5077957396417476,4.423425972640823
0.1438,109.62,-199.8,-1.1789019715381677,0.3795468785707125,-2.35435951944434,4.060621923242115
0.1439,109.62,-199.8,-1.1655950252890015,0.35568675695947966,-2.2183125740752527,3.6817090777385824
0.14400000000000002,109.62,-199.8,-1.1524201896169295,0.3322193470214795,-2.097371438048307,3.2966995964630668
0.1441,109.62,-199.8,-1.1393645208798664,0.30913403275495205,-1.9865031106134885,2.9384375268807816
0.1442,109.62,-199.8,-1.1264137191050956,0.2864039501480333,-1.89337899449047,2.6056852608819057
0.1443,109.62,-199.8,-1.1135554568195303,0.2640167560563483,-1.8064906823326299,2.2714336911483284
0.1444,109.62,-199.8,-1.1007832598394154,0.24195491605240887,-1.7259604712431367,1.9727902677390723
0.14450000000000002,109.62,-199.8,-1.0880906772284324,0.22015860344335147,-1.6516208420454583,1.7549165638317556
0.1446,109.62,-199.8,-1.075469326252925,0.198595466251743,-1.5873971424155031,1.5192058199456806
0.1447,109.62,-199.8,-1.0629019425420594,0.1772930835167912,-1.5466410281383338,1.2476839939225624
0.1448,109.62,-199.8,-1.0503762982749552,0.156246428093487,-1.5062034953455379,1.0217523031539906
0.1449,109.62,-199.8,-1.0378945041368541,0.13541679554546387,-1.461341570900547,0.8255202764952313
