time,values1_1,values1_2,values1_3,values1_4,values1_5,values1_6,values1_7,values1_8
0.0083,130,0,1.02956948285447,9.06308046185057e-16,1.41513235692427,-3.84042096852058e-14,-8.20480332867665e-14,-9.41345753672814e-18
0.0084,130,0,1.04111452080859,9.457931637578e-16,1.4523544527553,-3.9841838529756e-14,-8.5842792097336e-14,-1.00345947599903e-17
0.0085,130,0,1.05262128903024,9.86756373040235e-16,1.49090015054459,-4.13332434061809e-14,-8.9783382810475e-14,-1.0690035366034e-17
0.0086,130,0,1.06408842666395,1.02925296362063e-15,1.53081500932789,-4.28806163861562e-14,-9.3874247507765e-14,-1.13813538585025e-17
0.0087,130,0,1.07551452601293,1.07334047885601e-15,1.5721445705462,-4.4486539776233e-14,-9.81205729398111e-14,-1.21101848197052e-17
0.0088,130,0,1.08689813255716,1.11907911709039e-15,1.61493423722099,-4.61533457901656e-14,-1.02526883460941e-13,-1.28782248881604e-17
0.0089,130,0,1.09823774509569,1.16653147452302e-15,1.65922914585677,-4.78835167028885e-14,-1.07097899354417e-13,-1.36872346095237e-17
0.009,130,0,1.10953181602069,1.21576269949309e-15,1.705074031156,-4.96796032060139e-14,-1.1183834808393e-13,-1.45390403478667e-17
0.0091,130,0,1.12077875173055,1.26684056282202e-15,1.75251308368607,-5.15442267993673e-14,-1.16752957992341e-13,-1.54355361314049e-17
0.0092,130,0,1.1319769131893,1.31983553061465e-15,1.8015898006977,-5.34799924398013e-14,-1.21846247474201e-13,-1.63786854850572e-17
0.0093,130,0,1.14312461663948,1.37482074725064e-15,1.85234683035723,-5.54902985764577e-14,-1.27124363201395e-13,-1.73705234730823e-17
0.0094,130,0,1.15422013447511,1.43187285121002e-15,1.90482580972253,-5.75769890102407e-14,-1.32589704201522e-13,-1.84131588329737e-17
0.0095,130,0,1.16526169628125,1.49107037666853e-15,1.95906719686306,-5.97439949433284e-14,-1.38249242028805e-13,-1.95087753380064e-17
0.0096,130,0,1.17624749004618,1.55249589964997e-15,2.0151100975986,-6.199459769417e-14,-1.4410825848743e-13,-2.06596342093032e-17
