epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
13,0.0021231267128314357,0.002090752062698205,0.01,1.0,0.25,0.25,0.25,0.002090752062698205,7.398518064292148e-05,9.673060988764822e-06,0.00012949860053292165
14,0.0021057359951858717,0.002073155855759978,0.01,1.0,0.25,0.25,0.25,0.002073155855759978,7.414130159304478e-05,8.436343978246442e-06,0.0001303205577035745
15,0.0020467720867600294,0.0020180301275104285,0.01,1.0,0.25,0.25,0.25,0.0020180301275104285,7.108559584594332e-05,8.693029000520862e-06,0.00011496783699840307
16,0.002010933649580693,0.001982873709251483,0.01,1.0,0.25,0.25,0.25,0.001982873709251483,7.665927235696775e-05,8.742165482544806e-06,0.00011223976131683837
17,0.0020525002162078937,0.002021512164113422,0.01,1.0,0.25,0.25,0.25,0.002021512164113422,7.421793755687152e-05,8.877785694494377e-06,0.00012395220837788657
18,0.0018765996330330382,0.0018475644600888094,0.01,1.0,0.25,0.25,0.25,0.0018475644600888094,6.991630483147068e-05,8.8721492223461e-06,0.00011614069177691514
19,0.0018823934421864882,0.0018614082752416532,0.01,1.0,0.25,0.25,0.25,0.0018614082752416532,7.035741582512855e-05,9.197942199534737e-06,8.39406677793401e-05
20,0.0018993381152540678,0.0018797109213968119,0.01,1.0,0.25,0.25,0.25,0.0018797109213968119,7.130088391325747e-05,9.319436594523723e-06,7.850877542902405e-05
21,0.00186796374291589,0.0018432401586323977,0.01,1.0,0.25,0.25,0.25,0.0018432401586323977,7.08880957972724e-05,9.444960232940502e-06,9.88943371339701e-05
22,0.0018229523617871262,0.0017997741543998322,0.01,1.0,0.25,0.25,0.25,0.0017997741543998322,7.152771516606056e-05,1.017464625571544e-05,9.2712829549176e-05
23,0.0018485071609272079,0.001828307278143863,0.01,1.0,0.25,0.25,0.25,0.001828307278143863,7.169335488773261e-05,1.012479424389312e-05,8.079953113337979e-05
24,0.001896132671875724,0.001876673420580725,0.01,1.0,0.25,0.25,0.25,0.001876673420580725,6.995821531745605e-05,1.0339215684022444e-05,7.783700517999629e-05
25,0.0017998533276113449,0.0017754200768346589,0.01,1.0,0.25,0.25,0.25,0.0017754200768346589,6.761139884474688e-05,1.0423291284193207e-05,9.773300310674433e-05
26,0.0017950097694362436,0.0017746321546534697,0.01,1.0,0.25,0.25,0.25,0.0017746321546534697,6.614759719620148e-05,1.0688558510688988e-05,8.151045913109555e-05
27,0.001780982482766073,0.0017585331186031302,0.01,1.0,0.25,0.25,0.25,0.0017585331186031302,6.89262199254396e-05,1.0907859480842793e-05,8.979745665177082e-05
28,0.0017498768419803431,0.001724609228161474,0.01,1.0,0.25,0.25,0.25,0.001724609228161474,6.65455433287813e-05,1.0930601092695724e-05,0.00010107045527547598
29,0.0017313840426747143,0.0017046682226161162,0.01,1.0,0.25,0.25,0.25,0.0017046682226161162,6.59591121802805e-05,1.134287873962118e-05,0.00010686328023439274
30,0.0017355328380896631,0.0017139523367707928,0.01,1.0,0.25,0.25,0.25,0.0017139523367707928,6.611615572182927e-05,1.120192491725902e-05,8.632200527548169e-05
31,0.0017744456850778078,0.0017558212857693434,0.01,1.0,0.25,0.25,0.25,0.0017558212857693434,6.345878609863576e-05,1.1387311284731064e-05,7.449759723385796e-05
32,0.0017033622922705642,0.0016846301887805263,0.01,1.0,0.25,0.25,0.25,0.0016846301887805263,6.248423390691945e-05,1.147454267993453e-05,7.492841396015138e-05
33,0.001749753589198614,0.001726770067277054,0.01,1.0,0.25,0.25,0.25,0.001726770067277054,6.121623834284643e-05,1.1580626172265814e-05,9.193408768624068e-05
34,0.0017261884685770687,0.0017001869312177102,0.01,1.0,0.25,0.25,0.25,0.0017001869312177102,6.175323505885899e-05,1.1768643374428696e-05,0.00010400614943743373
35,0.0017292682169985105,0.0017065137236689529,0.01,1.0,0.25,0.25,0.25,0.0017065137236689529,6.0633703469648026e-05,1.1909283542384703e-05,9.101797331823036e-05
36,0.0016471144054473067,0.0016182678984478116,0.01,1.0,0.25,0.25,0.25,0.0016182678984478116,5.775361860287376e-05,1.1671019092318601e-05,0.00011538602799798052
37,0.0016657985756561781,0.001636384753510356,0.01,1.0,0.25,0.25,0.25,0.001636384753510356,5.8918590487640664e-05,1.2005455513038518e-05,0.00011765528858328858
38,0.0016658011507388437,0.0016420622123405337,0.01,1.0,0.25,0.25,0.25,0.0016420622123405337,5.662772734164415e-05,1.1642822876941257e-05,9.495575359323994e-05
39,0.0016136115131909416,0.0015898399675885837,0.01,1.0,0.25,0.25,0.25,0.0015898399675885837,5.3864593307177223e-05,1.1473123595351354e-05,9.508618240943179e-05
40,0.0016225990333623487,0.0015969471462691823,0.01,1.0,0.25,0.25,0.25,0.0015969471462691823,5.5802266433602196e-05,1.18668269351474e-05,0.0001026075483726648
41,0.0016160712565275995,0.0015902774253239234,0.01,1.0,0.25,0.25,0.25,0.0015902774253239234,5.1728666100340585e-05,1.2117718203323117e-05,0.00010317532481470455
42,0.0015023049353961445,0.0014710383334507545,0.01,1.0,0.25,0.25,0.25,0.0014710383334507545,4.92337362326604e-05,1.184873314438543e-05,0.00012506640778155997
43,0.001497645145233643,0.0014772063742081324,0.01,1.0,0.25,0.25,0.25,0.0014772063742081324,5.1614234447091194e-05,1.1482054530157863e-05,8.175508410204201e-05
44,0.0015252402052283287,0.0015096156469856699,0.01,1.0,0.25,0.25,0.25,0.0015096156469856699,4.833396912241976e-05,1.1536431035589582e-05,6.249823297063509e-05
45,0.0014611398225800561,0.0014449094034110507,0.01,1.0,0.25,0.25,0.25,0.0014449094034110507,4.367888880854783e-05,1.1466944094233138e-05,6.49216766760219e-05
46,0.0014483783967686275,0.0014283902787913878,0.01,1.0,0.25,0.25,0.25,0.0014283902787913878,4.234304627364812e-05,1.1530278303932088e-05,7.9952471908958e-05
47,0.0013921119910567843,0.0013738085127746066,0.01,1.0,0.25,0.25,0.25,0.0013738085127746066,4.2921724282981204e-05,1.1474285292933928e-05,7.321391312871128e-05
48,0.0013825974606637222,0.0013613380491733552,0.01,1.0,0.25,0.25,0.25,0.0013613380491733552,3.8425273305620064e-05,1.1862056392904682e-05,8.503764596146842e-05
49,0.0012906929368909914,0.0012733668088912963,0.01,1.0,0.25,0.25,0.25,0.0012733668088912963,3.9811672832001935e-05,1.1411407770841227e-05,6.930451199878007e-05
50,0.001265885098958582,0.0012473183528830607,0.01,1.0,0.25,0.25,0.25,0.0012473183528830607,3.62861098741026e-05,1.1761937882207955e-05,7.426698430208489e-05
51,0.001246602774214504,0.0012304185850856204,0.01,1.0,0.25,0.25,0.25,0.0012304185850856204,3.6821517399706255e-05,1.1597446549179343e-05,6.473675651553397e-05
52,0.001205624410128318,0.001188883736419181,0.01,1.0,0.25,0.25,0.25,0.001188883736419181,3.250412270669282e-05,1.1413352209880638e-05,6.696269483654759e-05
53,0.0011575578511231774,0.0011403119036306937,0.01,1.0,0.25,0.25,0.25,0.0011403119036306937,3.1705266822730965e-05,1.2014882243723453e-05,6.898378996993415e-05
54,0.0011674311352786995,0.0011553881224244833,0.01,1.0,0.25,0.25,0.25,0.0011553881224244833,3.066307969371943e-05,1.1355632735406591e-05,4.817205141686524e-05
55,0.0010881581915479425,0.0010717417268703382,0.01,1.0,0.25,0.25,0.25,0.0010717417268703382,2.8225669181362414e-05,1.1379889019735857e-05,6.566585871041753e-05
56,0.0010800065244742048,0.0010649450627776484,0.01,1.0,0.25,0.25,0.25,0.0010649450627776484,2.7596757354331204e-05,1.1634725403079453e-05,6.024584678622584e-05
57,0.0010204497767820917,0.0010062350619894763,0.01,1.0,0.25,0.25,0.25,0.0010062350619894763,2.3845579562475905e-05,1.1748301767511294e-05,5.685885917046107e-05
58,0.00098091115802769,0.0009682714977922539,0.01,1.0,0.25,0.25,0.25,0.0009682714977922539,2.4188932729884983e-05,1.1397607340768446e-05,5.055864094174467e-05
59,0.0009480809034963992,0.0009323153916435937,0.01,1.0,0.25,0.25,0.25,0.0009323153916435937,2.3142645053061035e-05,1.1798517455948361e-05,6.306204741122202e-05
60,0.0009201505747114425,0.0009070750442333519,0.01,1.0,0.25,0.25,0.25,0.0009070750442333519,2.1146902084486405e-05,1.1441041988291544e-05,5.230212191236206e-05
61,0.0008978512147829557,0.0008848874325243136,0.01,1.0,0.25,0.25,0.25,0.0008848874325243136,2.1206050041655546e-05,1.1600126405634607e-05,5.185512903456887e-05
62,0.0008703936504995606,0.0008571337093599141,0.01,1.0,0.25,0.25,0.25,0.0008571337093599141,1.844729000974136e-05,1.1949311859401254e-05,5.303976455858598e-05
63,0.0008493194425682304,0.0008369646539601187,0.01,1.0,0.25,0.25,0.25,0.0008369646539601187,1.8757265812989014e-05,1.2051235595815038e-05,4.9419154432447e-05
64,0.0008775708707010684,0.0008657714856478075,0.01,1.0,0.25,0.25,0.25,0.0008657714856478075,1.8196736558214373e-05,1.194948502719247e-05,4.719754021304349e-05
65,0.0008165388238315548,0.0008047075942158699,0.01,1.0,0.25,0.25,0.25,0.0008047075942158699,1.5957500060418776e-05,1.1932034612982535e-05,4.7324918462739636e-05
66,0.0008084456490299393,0.0007976714560451607,0.01,1.0,0.25,0.25,0.25,0.0007976714560451607,1.582801372326988e-05,1.2340778387927761e-05,4.309677193911436e-05
67,0.0007962497673361213,0.0007862691728708645,0.01,1.0,0.25,0.25,0.25,0.0007862691728708645,1.5033057024993468e-05,1.1932984004185224e-05,3.992237786102729e-05
68,0.0007699932440118573,0.0007610771843853096,0.01,1.0,0.25,0.25,0.25,0.0007610771843853096,1.4514126208572027e-05,1.2317646117783927e-05,3.5664238506190786e-05
69,0.0007443210410201573,0.0007350738005091746,0.01,1.0,0.25,0.25,0.25,0.0007350738005091746,1.3457616023515585e-05,1.2857155737340993e-05,3.6988962043930466e-05
70,0.0007219415195019489,0.0007121124188415706,0.01,1.0,0.25,0.25,0.25,0.0007121124188415706,1.2437145081397223e-05,1.2662955426397577e-05,3.9316402641513075e-05
71,0.0007222981694818979,0.000711995072197169,0.01,1.0,0.25,0.25,0.25,0.000711995072197169,1.2728512713996072e-05,1.3120116030525726e-05,4.121238913891527e-05
72,0.000687533471621767,0.0006784117586600284,0.01,1.0,0.25,0.25,0.25,0.0006784117586600284,1.1353549780324101e-05,1.2660890752158593e-05,3.6486851846954475e-05
73,0.0006953182981609037,0.0006864905512581269,0.01,1.0,0.25,0.25,0.25,0.0006864905512581269,1.1396368760567081e-05,1.348341726649475e-05,3.531098761110722e-05
74,0.0006965626487120365,0.0006885565002448857,0.01,1.0,0.25,0.25,0.25,0.0006885565002448857,1.0704973556130426e-05,1.269000610288155e-05,3.202459386860331e-05
75,0.0006764622233883226,0.0006682215142063796,0.01,1.0,0.25,0.25,0.25,0.0006682215142063796,1.0580058339352641e-05,1.312844888161635e-05,3.29628367277716e-05
76,0.0006450079163793514,0.0006368481321260333,0.01,1.0,0.25,0.25,0.25,0.0006368481321260333,1.0056344975358418e-05,1.3161937749828212e-05,3.263913701327207e-05
77,0.0006439575016884191,0.0006355817235695819,0.01,1.0,0.25,0.25,0.25,0.0006355817235695819,9.401678471476772e-06,1.355373363670272e-05,3.350311247534895e-05
78,0.000631631944149073,0.0006235204714660843,0.01,1.0,0.25,0.25,0.25,0.0006235204714660843,8.591327665878149e-06,1.2839684798867286e-05,3.2445890731954326e-05
79,0.0006198774145559583,0.0006113593097931395,0.01,1.0,0.25,0.25,0.25,0.0006113593097931395,8.743330120826916e-06,1.331825475669272e-05,3.4072419051274965e-05
80,0.0006193547998918803,0.0006117605332595607,0.01,1.0,0.25,0.25,0.25,0.0006117605332595607,8.325046489214097e-06,1.2630927782690075e-05,3.0377066529278333e-05
81,0.00062943639356187,0.0006225305143743754,0.01,1.0,0.25,0.25,0.25,0.0006225305143743754,8.684047194644033e-06,1.356662481460565e-05,2.7623516749978687e-05
82,0.0006343643034900499,0.000626990245655179,0.01,1.0,0.25,0.25,0.25,0.000626990245655179,7.379914162205144e-06,1.273571342608193e-05,2.949623133948383e-05
83,0.0006620401708460122,0.0006544526744013032,0.01,1.0,0.25,0.25,0.25,0.0006544526744013032,7.590468279280079e-06,1.3645811426007034e-05,3.0349985778836222e-05
84,0.0006316671428673241,0.0006246248027309776,0.01,1.0,0.25,0.25,0.25,0.0006246248027309776,7.713322217265765e-06,1.3614217490006316e-05,2.8169360545386248e-05
85,0.0006313097318828416,0.000624309730483219,0.01,1.0,0.25,0.25,0.25,0.000624309730483219,7.413675772719823e-06,1.366952046737424e-05,2.8000005598490438e-05
86,0.0005958285149669488,0.000588489486835897,0.01,1.0,0.25,0.25,0.25,0.000588489486835897,7.148575120178672e-06,1.300892715031902e-05,2.935611252420737e-05
87,0.0006157426389412043,0.0006089316700429966,0.01,1.0,0.25,0.25,0.25,0.0006089316700429966,6.96671362068931e-06,1.3226680675870738e-05,2.724387559283059e-05
88,0.0006455131378970691,0.0006384134835874041,0.01,1.0,0.25,0.25,0.25,0.0006384134835874041,6.960442139340254e-06,1.3746929683596439e-05,2.8398617238660033e-05
89,0.0005975834462030131,0.0005910490523092449,0.01,1.0,0.25,0.25,0.25,0.0005910490523092449,6.894138399123524e-06,1.3639661240934704e-05,2.6137575575072938e-05
90,0.0005878479630458363,0.0005805978318676353,0.01,1.0,0.25,0.25,0.25,0.0005805978318676353,6.221686392867317e-06,1.2345358967043769e-05,2.9000524712804084e-05
91,0.0006158053991081639,0.0006086575527054568,0.01,1.0,0.25,0.25,0.25,0.0006086575527054568,5.977828141112695e-06,1.3396068031094425e-05,2.8591385610828487e-05
92,0.0005976063211771058,0.0005911518547994395,0.01,1.0,0.25,0.25,0.25,0.0005911518547994395,5.788794715044787e-06,1.2549093723161301e-05,2.581786551066519e-05
93,0.0005842646029426154,0.0005784798374709984,0.01,1.0,0.25,0.25,0.25,0.0005784798374709984,6.540088528102691e-06,1.3471676084009232e-05,2.3139061886467972e-05
94,0.0005675634480212466,0.0005606781516689808,0.01,1.0,0.25,0.25,0.25,0.0005606781516689808,5.898593584182284e-06,1.3601442212044883e-05,2.7541185409063475e-05
95,0.0005640068017479886,0.0005572163208853453,0.01,1.0,0.25,0.25,0.25,0.0005572163208853453,5.598037538826853e-06,1.3467285862134304e-05,2.7161923450573038e-05
96,0.0005567839050551508,0.0005497659964021296,0.01,1.0,0.25,0.25,0.25,0.0005497659964021296,5.523053202220278e-06,1.3292833743131876e-05,2.807163461208499e-05
97,0.0005535892244552087,0.0005464769531196604,0.01,1.0,0.25,0.25,0.25,0.0005464769531196604,5.3542680385968804e-06,1.299410657035575e-05,2.8449085342193332e-05
98,0.0005522614874886737,0.000545287396137913,0.01,1.0,0.25,0.25,0.25,0.000545287396137913,5.242776342129218e-06,1.2911945335266258e-05,2.7896365403042485e-05
99,0.0005911807438375642,0.000584067734113584,0.01,1.0,0.25,0.25,0.25,0.000584067734113584,5.303348507368355e-06,1.2672927732637618e-05,2.845203889592085e-05
100,0.0005603827084087243,0.0005539553239941597,0.01,1.0,0.25,0.25,0.25,0.0005539553239941597,5.257980183159816e-06,1.2666490404929693e-05,2.5709537658258343e-05
101,0.0005578549770689278,0.0005510148941539228,0.01,1.0,0.25,0.25,0.25,0.0005510148941539228,4.99591381715921e-06,1.3139280842248505e-05,2.7360331660020166e-05
102,0.0005564076749578817,0.0005485430088204642,0.01,1.0,0.25,0.25,0.25,0.0005485430088204642,4.763758215631242e-06,1.3357066260747766e-05,3.1458664549669874e-05
103,0.0005654840053466615,0.0005565675169539948,0.01,1.0,0.25,0.25,0.25,0.0005565675169539948,4.563572353314763e-06,1.2662675180763472e-05,3.566595357066641e-05
104,0.0005390637211348803,0.0005294851008026551,0.01,1.0,0.25,0.25,0.25,0.0005294851008026551,4.579838287099847e-06,1.256485644868614e-05,3.8314481328901215e-05
105,0.0005429092307470758,0.0005350743323409309,0.01,1.0,0.25,0.25,0.25,0.0005350743323409309,4.00617473890937e-06,1.2497536408773157e-05,3.133959362457972e-05
106,0.0005595963797532022,0.0005520314288636048,0.01,1.0,0.25,0.25,0.25,0.0005520314288636048,4.438075029611354e-06,1.2362696816126118e-05,3.0259803558389346e-05
107,0.000575399326680781,0.0005675168028877427,0.01,1.0,0.25,0.25,0.25,0.0005675168028877427,4.337345899330103e-06,1.2674844856519486e-05,3.1530095172153474e-05
108,0.0005361620272803217,0.0005271846738954385,0.01,1.0,0.25,0.25,0.25,0.0005271846738954385,4.0667970021483295e-06,1.2665991804775938e-05,3.590941353953288e-05
109,0.0005409836392270032,0.0005331209686119109,0.01,1.0,0.25,0.25,0.25,0.0005331209686119109,4.189060367328541e-06,1.183492868221947e-05,3.1450682460369235e-05
110,0.0005518444127119437,0.0005450241694537302,0.01,1.0,0.25,0.25,0.25,0.0005450241694537302,4.453517203728552e-06,1.2102836808480789e-05,2.7280973032854187e-05
111,0.0005325117665355113,0.0005246153528181215,0.01,1.0,0.25,0.25,0.25,0.0005246153528181215,4.284183933123131e-06,1.2120856748272976e-05,3.158565486955922e-05
112,0.0005388582182604296,0.0005311487087359031,0.01,1.0,0.25,0.25,0.25,0.0005311487087359031,4.2919352078267066e-06,1.2433695246727439e-05,3.083803809810585e-05
113,0.0005348351314751199,0.0005255777796264738,0.01,1.0,0.25,0.25,0.25,0.0005255777796264738,3.927830008857806e-06,1.2466132769380541e-05,3.702940739458427e-05
114,0.0005331472172959669,0.0005247178603895008,0.01,1.0,0.25,0.25,0.25,0.0005247178603895008,3.996746818302199e-06,1.1963341057708021e-05,3.3717427625864124e-05
115,0.0005364823752339968,0.0005280956781158844,0.01,1.0,0.25,0.25,0.25,0.0005280956781158844,3.899725121906764e-06,1.1993410953436979e-05,3.354678847244941e-05
116,0.0005480081054277737,0.0005406273024467131,0.01,1.0,0.25,0.25,0.25,0.0005406273024467131,4.026290397026363e-06,1.2071806213498349e-05,2.9523211924242788e-05
117,0.0005375146927084037,0.0005303847370669246,0.01,1.0,0.25,0.25,0.25,0.0005303847370669246,4.195132820920359e-06,1.1792589248216245e-05,2.8519822565916306e-05
118,0.0005484418043730936,0.0005413450087265422,0.01,1.0,0.25,0.25,0.25,0.0005413450087265422,4.131178275201819e-06,1.1861869825224858e-05,2.83871825862055e-05
119,0.0005220516605428809,0.0005148019331196944,0.01,1.0,0.25,0.25,0.25,0.0005148019331196944,3.9141428866666194e-06,1.1783226303426394e-05,2.8998909692745654e-05
120,0.0005183747923183546,0.0005113907798659056,0.01,1.0,0.25,0.25,0.25,0.0005113907798659056,3.993975178673282e-06,1.1554905449884246e-05,2.7936049809795806e-05
121,0.0005214221732179188,0.0005148806318175048,0.01,1.0,0.25,0.25,0.25,0.0005148806318175048,3.931882990097316e-06,1.1251775898320678e-05,2.616616560165615e-05
122,0.0005326661566262676,0.000525591829015563,0.01,1.0,0.25,0.25,0.25,0.000525591829015563,4.0382303344207076e-06,1.1399532134722297e-05,2.829731044281895e-05
123,0.0005311320635883021,0.0005241108185146004,0.01,1.0,0.25,0.25,0.25,0.0005241108185146004,3.7293082035224264e-06,1.1495711138801804e-05,2.808498029480688e-05
124,0.0005388027623060528,0.0005320961625936131,0.01,1.0,0.25,0.25,0.25,0.0005320961625936131,3.945166660438796e-06,1.111654779985353e-05,2.682639884975894e-05
125,0.0005164645301798979,0.0005097154314474513,0.01,1.0,0.25,0.25,0.25,0.0005097154314474513,3.841458859218013e-06,1.095840783212528e-05,2.6996394929786523e-05
126,0.0005243938458988851,0.0005176269662721703,0.01,1.0,0.25,0.25,0.25,0.0005176269662721703,3.7059167577050783e-06,1.1806826296378859e-05,2.7067518506858807e-05
127,0.0005239001367044694,0.0005175325418046365,0.01,1.0,0.25,0.25,0.25,0.0005175325418046365,3.7918699945294065e-06,1.1175421635319556e-05,2.547037959933126e-05
128,0.0005203181572445222,0.0005142347945366055,0.01,1.0,0.25,0.25,0.25,0.0005142347945366055,3.864210755940197e-06,1.1384926074242685e-05,2.43334508316669e-05
129,0.000545540034181613,0.0005393270364341637,0.01,1.0,0.25,0.25,0.25,0.0005393270364341637,3.6498947338259315e-06,1.1282741797913332e-05,2.4851990989797438e-05
130,0.0005551221249637214,0.0005477951276892175,0.01,1.0,0.25,0.25,0.25,0.0005477951276892175,3.7680857379503627e-06,1.1377289138181367e-05,2.9307989098015242e-05
131,0.0005336698670059074,0.0005252489373863985,0.01,1.0,0.25,0.25,0.25,0.0005252489373863985,3.443722804756059e-06,1.0951649073831504e-05,3.368371847803549e-05
132,0.0005197031955503917,0.0005114120605867356,0.01,1.0,0.25,0.25,0.25,0.0005114120605867356,3.4158943132448863e-06,1.1097423005897629e-05,3.316453985462431e-05
133,0.0005311415212418069,0.0005234026912755023,0.01,1.0,0.25,0.25,0.25,0.0005234026912755023,3.2666445501187504e-06,1.1233460615282335e-05,3.0955319865218674e-05
134,0.0005168080476323667,0.0005099372239783407,0.01,1.0,0.25,0.25,0.25,0.0005099372239783407,3.4257810360334893e-06,1.0246746478514979e-05,2.7483294616104104e-05
135,0.0005135684724336898,0.0005069648342517515,0.01,1.0,0.25,0.25,0.25,0.0005069648342517515,3.526681825860578e-06,1.0889329981485692e-05,2.6414552727752987e-05
136,0.0005193619016305699,0.0005122705653775484,0.01,1.0,0.25,0.25,0.25,0.0005122705653775484,3.507827492891617e-06,1.0875243485012712e-05,2.8365345012086134e-05
137,0.0005016208267988986,0.0004945577452114473,0.01,1.0,0.25,0.25,0.25,0.0004945577452114473,3.260013257507429e-06,1.0491942248336272e-05,2.825232634980542e-05
138,0.0005073054041531578,0.0004998854400279621,0.01,1.0,0.25,0.25,0.25,0.0004998854400279621,3.3694993362587413e-06,1.0913765557537165e-05,2.9679856500782382e-05
139,0.0005210142575985325,0.000514124504600962,0.01,1.0,0.25,0.25,0.25,0.000514124504600962,3.4392895031487568e-06,1.066390101793028e-05,2.7559011990282063e-05
140,0.0005112797084620979,0.0005047893384471536,0.01,1.0,0.25,0.25,0.25,0.0005047893384471536,3.360451341904991e-06,1.0366941205575131e-05,2.5961480059777386e-05
141,0.0005012559824535856,0.0004949218709953129,0.01,1.0,0.25,0.25,0.25,0.0004949218709953129,3.4641217856308987e-06,1.0245204339298653e-05,2.5336445833090693e-05
142,0.0005075077390150303,0.0005003056139685214,0.01,1.0,0.25,0.25,0.25,0.0005003056139685214,3.3137131822513764e-06,1.1020409844301564e-05,2.880850018603572e-05
143,0.0004957966549833751,0.0004883007553871721,0.01,1.0,0.25,0.25,0.25,0.0004883007553871721,3.133429966813613e-06,1.054710825580211e-05,2.9983598384812164e-05
144,0.0005169098946074276,0.000509760146572565,0.01,1.0,0.25,0.25,0.25,0.000509760146572565,3.3009244968222144e-06,1.031222085051316e-05,2.8598992139450273e-05
145,0.000534206172900061,0.0005274191750989606,0.01,1.0,0.25,0.25,0.25,0.0005274191750989606,3.3188949676817478e-06,1.0425933639150269e-05,2.7147991204401478e-05
146,0.0005377863558351237,0.0005313098314218223,0.01,1.0,0.25,0.25,0.25,0.0005313098314218223,3.342172855506457e-06,1.0255629907381566e-05,2.5906097653205508e-05
147,0.0005463667861780171,0.0005392340225322793,0.01,1.0,0.25,0.25,0.25,0.0005392340225322793,3.153521068573658e-06,1.1096781387702018e-05,2.853105458295128e-05
148,0.0005020834859957783,0.0004953753144945949,0.01,1.0,0.25,0.25,0.25,0.0004953753144945949,3.086657610159212e-06,1.0240156825602753e-05,2.6832686004733355e-05
149,0.0005008273923219046,0.0004933066879554342,0.01,1.0,0.25,0.25,0.25,0.0004933066879554342,3.04671002595569e-06,1.0198558144717633e-05,3.008281746588182e-05
150,0.0004872489993128208,0.0004795924838011464,0.01,1.0,0.25,0.25,0.25,0.0004795924838011464,2.906485944246621e-06,1.0188094893237577e-05,3.0626062046697676e-05
151,0.0004884362924106729,0.0004813241520120452,0.01,1.0,0.25,0.25,0.25,0.0004813241520120452,2.9271074860541073e-06,1.020646747444213e-05,2.844856159451107e-05
152,0.0004979353775524942,0.0004899443903317054,0.01,1.0,0.25,0.25,0.25,0.0004899443903317054,2.8405957740081553e-06,9.662266074883519e-06,3.196394888315505e-05
153,0.0005104667642020407,0.00050335133758684,0.01,1.0,0.25,0.25,0.25,0.00050335133758684,2.882819762817235e-06,1.0084969198942418e-05,2.8461706460802815e-05
154,0.0005652130620546813,0.0005577164857337873,0.01,1.0,0.25,0.25,0.25,0.0005577164857337873,3.318678083511865e-06,1.009010557027068e-05,2.998630528357656e-05
155,0.0005015150361941778,0.0004947229695972055,0.01,1.0,0.25,0.25,0.25,0.0004947229695972055,3.17114602997511e-06,1.0212030762583405e-05,2.7168266387889162e-05
156,0.0004834943716862957,0.0004761755835109701,0.01,1.0,0.25,0.25,0.25,0.0004761755835109701,2.920970064224093e-06,1.0185124968605427e-05,2.9275152701302432e-05
157,0.0004924681137102501,0.0004850815438355009,0.01,1.0,0.25,0.25,0.25,0.0004850815438355009,2.6006585130744496e-06,9.709407155848263e-06,2.9546279498996834e-05
158,0.0004889408245617233,0.0004816021304577589,0.01,1.0,0.25,0.25,0.25,0.0004816021304577589,2.92876203123645e-06,9.908287483995083e-06,2.9354776415857486e-05
159,0.00048783178032560197,0.0004799492113913099,0.01,1.0,0.25,0.25,0.25,0.0004799492113913099,2.84511898674585e-06,9.922236313286702e-06,3.1530275737168265e-05
160,0.0004898320481819004,0.0004821352194994688,0.01,1.0,0.25,0.25,0.25,0.0004821352194994688,2.78926970622706e-06,9.803196220066941e-06,3.078731472972625e-05
161,0.000490944283016385,0.0004830635307977597,0.01,1.0,0.25,0.25,0.25,0.0004830635307977597,2.7709662087242276e-06,9.71287311889076e-06,3.15230088745011e-05
162,0.0004940909092510992,0.00048631709845115744,0.01,1.0,0.25,0.25,0.25,0.00048631709845115744,2.7914908135547497e-06,9.753530078645174e-06,3.1095243199767236e-05
