epoch,train_loss,mse_loss,lr,w_mse,w_pde1,w_pde2,w_sym,loss_mse,loss_pde1,loss_pde2,loss_sym
153,0.0017011879673494454,0.0016940600161130229,0.005,1.0,0.25,0.25,0.25,0.0016940600161130229,2.4522591274944714e-06,1.1115979699146313e-05,2.8511804945689315e-05
154,0.001705391086943564,0.0016983557880545655,0.005,1.0,0.25,0.25,0.25,0.0016983557880545655,2.4832451875530146e-06,1.1124731160331673e-05,2.8141195555993667e-05
155,0.0017016366317572343,0.0016943670343607664,0.005,1.0,0.25,0.25,0.25,0.0016943670343607664,2.4333447224004584e-06,1.1317559801682364e-05,2.907838958587187e-05
156,0.0017139911559449197,0.0017068504511068264,0.005,1.0,0.25,0.25,0.25,0.0017068504511068264,2.4426428202180733e-06,1.0818058187093509e-05,2.856281935237348e-05
157,0.0017031935375901716,0.0016965690301731229,0.005,1.0,0.25,0.25,0.25,0.0016965690301731229,2.5193534762972075e-06,1.1083053626255909e-05,2.6498029668194553e-05
158,0.0017090449894870592,0.0017022994036475817,0.005,1.0,0.25,0.25,0.25,0.0017022994036475817,2.5451171192495774e-06,1.075926065823296e-05,2.698234335791009e-05
159,0.001699757282979893,0.001693362339089314,0.005,1.0,0.25,0.25,0.25,0.001693362339089314,2.4962522881348073e-06,1.0708952565134193e-05,2.557977556231587e-05
160,0.0017029695837057564,0.0016960208925108115,0.005,1.0,0.25,0.25,0.25,0.0016960208925108115,2.473639225778849e-06,1.102580523972089e-05,2.779476477977975e-05
161,0.001699554168923593,0.0016926621630166969,0.005,1.0,0.25,0.25,0.25,0.0016926621630166969,2.4703802637304763e-06,1.0914114985401588e-05,2.7568023627585112e-05
162,0.0016909867800677602,0.0016834834900995095,0.005,1.0,0.25,0.25,0.25,0.0016834834900995095,2.3755790759120527e-06,1.081754150315343e-05,3.001315987300283e-05
163,0.0017007981042903946,0.0016933774808421732,0.005,1.0,0.25,0.25,0.25,0.0016933774808421732,2.3729685532695536e-06,1.0890141220443184e-05,2.9682493792885604e-05
164,0.0016988460250104253,0.0016912762463713686,0.005,1.0,0.25,0.25,0.25,0.0016912762463713686,2.354674537248987e-06,1.1040411269884013e-05,3.027911455622719e-05
165,0.0016930531569111433,0.0016852994837487738,0.005,1.0,0.25,0.25,0.25,0.0016852994837487738,2.4315124164786537e-06,1.0888073332656252e-05,3.1014692649478096e-05
166,0.001709435730814827,0.0017009155203898747,0.005,1.0,0.25,0.25,0.25,0.0017009155203898747,2.344266575467676e-06,1.0754031851926508e-05,3.408084169980915e-05
167,0.001701925148548374,0.0016945858408386508,0.0025,1.0,0.25,0.25,0.25,0.0016945858408386508,2.3957875707007283e-06,1.0862122447482155e-05,2.9357230838892672e-05
168,0.00169131523531784,0.0016841099442293248,0.0025,1.0,0.25,0.25,0.25,0.0016841099442293248,2.523942733508496e-06,1.079902770773818e-05,2.8821164354061086e-05
169,0.0016950064674044066,0.0016881226484353343,0.0025,1.0,0.25,0.25,0.25,0.0016881226484353343,2.4251965593672748e-06,1.0848970547764718e-05,2.7535275876289234e-05
170,0.0016878733578172009,0.0016808477463200687,0.0025,1.0,0.25,0.25,0.25,0.0016808477463200687,2.4107978636796663e-06,1.0647458293533418e-05,2.810244598852781e-05
171,0.0016894558479483143,0.001682301292506357,0.0025,1.0,0.25,0.25,0.25,0.001682301292506357,2.3672774811226797e-06,1.0932243155063285e-05,2.86182217678288e-05
172,0.0017041141083609546,0.001697350883235534,0.0025,1.0,0.25,0.25,0.25,0.001697350883235534,2.4335265455495877e-06,1.0628158634062856e-05,2.7052900501682114e-05
173,0.0017104480380112363,0.0017038342698166768,0.0025,1.0,0.25,0.25,0.25,0.0017038342698166768,2.508083518174923e-06,1.0819554760625276e-05,2.6455072778238294e-05
174,0.0017118479414421016,0.0017055252178882559,0.0025,1.0,0.25,0.25,0.25,0.0017055252178882559,2.5257308758834068e-06,1.0692379085715704e-05,2.5290894215383256e-05
175,0.0017051357745306935,0.0016991344435761371,0.0025,1.0,0.25,0.25,0.25,0.0016991344435761371,2.6470130023881213e-06,1.0444487543281866e-05,2.4005323818225104e-05
176,0.0016878147938768962,0.0016816332237794996,0.0025,1.0,0.25,0.25,0.25,0.0016816332237794996,2.591840726987963e-06,1.0622890537585286e-05,2.4726280389586464e-05
177,0.001695615455355437,0.0016893227274219194,0.0025,1.0,0.25,0.25,0.25,0.0016893227274219194,2.515171551446353e-06,1.0526881305850111e-05,2.5170911734070008e-05
178,0.0016845093996077291,0.0016781953473885855,0.0025,1.0,0.25,0.25,0.25,0.0016781953473885855,2.528385706076127e-06,1.0630553606461036e-05,2.525620887657472e-05
179,0.0017015525349961536,0.0016946973123898109,0.0025,1.0,0.25,0.25,0.25,0.0016946973123898109,2.4823363143392877e-06,1.0602868254257677e-05,2.7420890425370696e-05
180,0.0016995715178078777,0.0016930297870809833,0.0025,1.0,0.25,0.25,0.25,0.0016930297870809833,2.4531717902694556e-06,1.0754183009945944e-05,2.6166922907577828e-05
181,0.0017042918512743198,0.0016977731293688217,0.0025,1.0,0.25,0.25,0.25,0.0016977731293688217,2.5151389687986616e-06,1.060675867847749e-05,2.6074887621992578e-05
182,0.0016813234377877962,0.0016748009637619057,0.0025,1.0,0.25,0.25,0.25,0.0016748009637619057,2.455140800824059e-06,1.0732589059140689e-05,2.6089896103561235e-05
183,0.001696423415736111,0.001689956112143894,0.0025,1.0,0.25,0.25,0.25,0.001689956112143894,2.4342440307615713e-06,1.0837108675332274e-05,2.5869214368867688e-05
184,0.0016872611369156707,0.0016807068061704437,0.0025,1.0,0.25,0.25,0.25,0.0016807068061704437,2.4661291642284294e-06,1.0417246994620654e-05,2.6217322980907434e-05
185,0.0016741447024287482,0.0016675528526927034,0.0025,1.0,0.25,0.25,0.25,0.0016675528526927034,2.4296561984253155e-06,1.08021258104903e-05,2.6367398944178907e-05
186,0.0016831430741755563,0.0016763833196212848,0.0025,1.0,0.25,0.25,0.25,0.0016763833196212848,2.448277587063785e-06,1.0715780869456163e-05,2.703901821708617e-05
187,0.0016886203199950008,0.0016818932335202893,0.0025,1.0,0.25,0.25,0.25,0.0016818932335202893,2.4739789902620637e-06,1.0577521243249066e-05,2.6908345898846164e-05
188,0.0016843202790369105,0.0016777780838310719,0.00125,1.0,0.25,0.25,0.25,0.0016777780838310719,2.4808040052448633e-06,1.0858059855915295e-05,2.616878082335461e-05
189,0.001696893486829746,0.001690376247279346,0.00125,1.0,0.25,0.25,0.25,0.001690376247279346,2.474910426523517e-06,1.07632004073821e-05,2.606895820160086e-05
190,0.001685840427853691,0.0016794292333846292,0.00125,1.0,0.25,0.25,0.25,0.0016794292333846292,2.5213710235523952e-06,1.0745290152650947e-05,2.564477787624734e-05
191,0.0016858863288992628,0.0016794446545342603,0.00125,1.0,0.25,0.25,0.25,0.0016794446545342603,2.4763280407569256e-06,1.0875443937644983e-05,2.5766697460009404e-05
192,0.0016879306953645331,0.0016816391531998913,0.00125,1.0,0.25,0.25,0.25,0.0016816391531998913,2.495376755481023e-06,1.0731098579223422e-05,2.5166168658567282e-05
193,0.0017017916035304856,0.0016955208188543717,0.00125,1.0,0.25,0.25,0.25,0.0016955208188543717,2.4586873754136226e-06,1.0616061141869674e-05,2.508313870445515e-05
194,0.0016945422273844694,0.0016882757811496655,0.00125,1.0,0.25,0.25,0.25,0.0016882757811496655,2.484721577881525e-06,1.0660149291652487e-05,2.506578493921552e-05
195,0.0016885367610787701,0.0016822261968627572,0.00125,1.0,0.25,0.25,0.25,0.0016822261968627572,2.4673332897388415e-06,1.0731223058731605e-05,2.5242256864051645e-05
196,0.0016855216859463932,0.0016792569619913896,0.00125,1.0,0.25,0.25,0.25,0.0016792569619913896,2.4899206133947396e-06,1.0628318583864409e-05,2.5058895820014488e-05
197,0.0016941788999853694,0.0016878481721505523,0.00125,1.0,0.25,0.25,0.25,0.0016878481721505523,2.4019586362555858e-06,1.0797782427592514e-05,2.5322911339268708e-05
198,0.001689003288568832,0.0016825450118631124,0.00125,1.0,0.25,0.25,0.25,0.0016825450118631124,2.4179104381497988e-06,1.0471012744043644e-05,2.58331068228775e-05
199,0.001695428861118368,0.0016890932805836202,0.00125,1.0,0.25,0.25,0.25,0.0016890932805836202,2.5104522743883233e-06,1.081639663122284e-05,2.5342322138991828e-05
200,0.0016873962426871003,0.0016812668880447745,0.00125,1.0,0.25,0.25,0.25,0.0016812668880447745,2.5321567212207204e-06,1.0380630798560258e-05,2.451741856930312e-05
