epoch,train_loss,mse_loss,lr
1,0.23237709999084472,0.23237709999084472,0.01
2,0.05840533723433813,0.05840533723433813,0.01
3,0.025450569142897925,0.025450569142897925,0.01
4,0.02185468313594659,0.02185468313594659,0.01
5,0.019452882185578346,0.019452882185578346,0.01
6,0.01827171742916107,0.01827171742916107,0.01
7,0.017260912309090295,0.017260912309090295,0.01
8,0.01633615146080653,0.01633615146080653,0.01
9,0.015490476538737615,0.015490476538737615,0.01
10,0.014648512564599514,0.014648512564599514,0.01
11,0.01396041369686524,0.01396041369686524,0.01
12,0.013167453805605571,0.013167453805605571,0.01
13,0.012292811274528503,0.012292811274528503,0.01
14,0.011456070716182392,0.011456070716182392,0.01
15,0.010749718608955542,0.010749718608955542,0.01
16,0.009963088358441988,0.009963088358441988,0.01
17,0.009205078581968944,0.009205078581968944,0.01
18,0.008540778545041879,0.008540778545041879,0.01
19,0.007899198060234388,0.007899198060234388,0.01
20,0.007334787305444479,0.007334787305444479,0.01
21,0.006867848026255767,0.006867848026255767,0.01
22,0.006417673919349909,0.006417673919349909,0.01
23,0.006014453650762638,0.006014453650762638,0.01
24,0.005628274225940307,0.005628274225940307,0.01
25,0.005327898419151703,0.005327898419151703,0.01
26,0.0049736019223928455,0.0049736019223928455,0.01
27,0.004708143727233012,0.004708143727233012,0.01
28,0.004459969295809666,0.004459969295809666,0.01
29,0.00422597990060846,0.00422597990060846,0.01
30,0.00400544167496264,0.00400544167496264,0.01
31,0.003777714616929491,0.003777714616929491,0.01
32,0.0036184375329564016,0.0036184375329564016,0.01
33,0.003480995555097858,0.003480995555097858,0.01
34,0.0033395734615623953,0.0033395734615623953,0.01
35,0.0031901654787361623,0.0031901654787361623,0.01
36,0.0030873391932497423,0.0030873391932497423,0.01
37,0.0029945128907759985,0.0029945128907759985,0.01
38,0.00289491464694341,0.00289491464694341,0.01
39,0.0028271895833313467,0.0028271895833313467,0.01
40,0.002727505781998237,0.002727505781998237,0.01
41,0.0026716895246257383,0.0026716895246257383,0.01
42,0.0026061022809396187,0.0026061022809396187,0.01
43,0.002553335453073184,0.002553335453073184,0.01
44,0.0025161457248032092,0.0025161457248032092,0.01
45,0.0024543456267565487,0.0024543456267565487,0.01
46,0.00240108963722984,0.00240108963722984,0.01
47,0.0023661025799810885,0.0023661025799810885,0.01
48,0.0023095379738758007,0.0023095379738758007,0.01
49,0.0022746328730136158,0.0022746328730136158,0.01
50,0.002265074585253994,0.002265074585253994,0.01
51,0.0022447119311740002,0.0022447119311740002,0.01
52,0.0021979328244924544,0.0021979328244924544,0.01
53,0.002144885171825687,0.002144885171825687,0.01
54,0.0021476874593645335,0.0021476874593645335,0.01
55,0.0021482185771067937,0.0021482185771067937,0.01
56,0.0020960616258283455,0.0020960616258283455,0.01
57,0.002090078693193694,0.002090078693193694,0.01
58,0.0020554352629308897,0.0020554352629308897,0.01
59,0.002036535181105137,0.002036535181105137,0.01
60,0.0020407701221605143,0.0020407701221605143,0.01
61,0.0020186890847980975,0.0020186890847980975,0.01
62,0.002002713487794002,0.002002713487794002,0.01
63,0.002024189871735871,0.002024189871735871,0.01
64,0.002016508369706571,0.002016508369706571,0.01
65,0.001989188658383985,0.001989188658383985,0.01
66,0.002014469626980523,0.002014469626980523,0.01
67,0.0019731830339878797,0.0019731830339878797,0.01
68,0.0019529837416484952,0.0019529837416484952,0.01
69,0.0019392603465045492,0.0019392603465045492,0.01
70,0.0019477459834888577,0.0019477459834888577,0.01
71,0.0019476132933050395,0.0019476132933050395,0.01
72,0.0019379643412927787,0.0019379643412927787,0.01
73,0.0019409330328926445,0.0019409330328926445,0.01
74,0.0019258870432774225,0.0019258870432774225,0.01
75,0.0019295523952071866,0.0019295523952071866,0.01
76,0.0019207502870510023,0.0019207502870510023,0.01
77,0.001918134791776538,0.001918134791776538,0.01
78,0.0019074980014314254,0.0019074980014314254,0.01
79,0.0018879202737783392,0.0018879202737783392,0.01
80,0.001885849586687982,0.001885849586687982,0.01
81,0.0018765122164040803,0.0018765122164040803,0.01
82,0.0018712417998661597,0.0018712417998661597,0.01
83,0.0018901533214375377,0.0018901533214375377,0.01
84,0.0018845524250840147,0.0018845524250840147,0.01
85,0.001885834204343458,0.001885834204343458,0.01
86,0.0018850748815263311,0.0018850748815263311,0.01
87,0.0018514032165209452,0.0018514032165209452,0.01
88,0.00186729459092021,0.00186729459092021,0.01
89,0.0018644044719015559,0.0018644044719015559,0.01
90,0.0018540190222362677,0.0018540190222362677,0.01
91,0.0018496721284464001,0.0018496721284464001,0.01
92,0.0018500361281136672,0.0018500361281136672,0.01
93,0.0018497342010959984,0.0018497342010959984,0.01
94,0.0018417213577777147,0.0018417213577777147,0.01
95,0.001844268455170095,0.001844268455170095,0.01
96,0.0018305703376730283,0.0018305703376730283,0.01
97,0.0018344403322165211,0.0018344403322165211,0.01
98,0.0018714604511236152,0.0018714604511236152,0.01
99,0.0018561645643785595,0.0018561645643785595,0.01
100,0.0018570420953134695,0.0018570420953134695,0.01
101,0.0018727280820409456,0.0018727280820409456,0.01
102,0.001832660543732345,0.001832660543732345,0.01
103,0.0018279621610417963,0.0018279621610417963,0.01
104,0.0018129973284279307,0.0018129973284279307,0.01
105,0.001844835343460242,0.001844835343460242,0.01
106,0.0018393449485301972,0.0018393449485301972,0.01
107,0.0018431483612706264,0.0018431483612706264,0.01
108,0.001832316940029462,0.001832316940029462,0.01
109,0.0018012493926410874,0.0018012493926410874,0.01
110,0.0018041969820236166,0.0018041969820236166,0.01
111,0.0018112770980224014,0.0018112770980224014,0.01
112,0.001835751091130078,0.001835751091130078,0.01
113,0.0017973702788973847,0.0017973702788973847,0.01
114,0.0018079609299699465,0.0018079609299699465,0.01
115,0.001805228926241398,0.001805228926241398,0.01
116,0.0017925728034848968,0.0017925728034848968,0.01
117,0.0018006278357158105,0.0018006278357158105,0.01
118,0.0017654570440451304,0.0017654570440451304,0.01
119,0.0017828973475843668,0.0017828973475843668,0.01
120,0.0017628041328862309,0.0017628041328862309,0.01
121,0.0017661583920319875,0.0017661583920319875,0.01
122,0.0017945093723634878,0.0017945093723634878,0.01
123,0.0017917251447215677,0.0017917251447215677,0.01
124,0.0017981662414968014,0.0017981662414968014,0.01
125,0.0017917076591402292,0.0017917076591402292,0.01
126,0.001818700049382945,0.001818700049382945,0.01
127,0.0018090450825790565,0.0018090450825790565,0.01
128,0.0017763449888055524,0.0017763449888055524,0.01
129,0.0017878768655161064,0.0017878768655161064,0.01
130,0.0017790020676329732,0.0017790020676329732,0.01
131,0.0017654015061755975,0.0017654015061755975,0.01
132,0.0017703725025057793,0.0017703725025057793,0.01
133,0.0017659975836674371,0.0017659975836674371,0.01
134,0.0017857163213193417,0.0017857163213193417,0.01
135,0.0017621195176616312,0.0017621195176616312,0.01
136,0.0017757894781728586,0.0017757894781728586,0.01
137,0.0017503947485238314,0.0017503947485238314,0.01
138,0.00174045463403066,0.00174045463403066,0.01
139,0.0017396546512221296,0.0017396546512221296,0.01
140,0.0017439365852624177,0.0017439365852624177,0.01
141,0.001757652669524153,0.001757652669524153,0.01
142,0.001763795898295939,0.001763795898295939,0.01
143,0.001768177755487462,0.001768177755487462,0.01
144,0.0017445606489976248,0.0017445606489976248,0.01
145,0.001715306332334876,0.001715306332334876,0.01
146,0.0017103341097633043,0.0017103341097633043,0.01
147,0.0017264343177278837,0.0017264343177278837,0.01
148,0.001729720310928921,0.001729720310928921,0.01
149,0.001738101818288366,0.001738101818288366,0.01
150,0.0017531727363045016,0.0017531727363045016,0.01
151,0.001743120358635982,0.001743120358635982,0.01
152,0.001742081173385183,0.001742081173385183,0.01
153,0.001715991560680171,0.001715991560680171,0.01
154,0.0017510169418528676,0.0017510169418528676,0.01
155,0.0017485499459629257,0.0017485499459629257,0.01
156,0.0017512978597854574,0.0017512978597854574,0.01
157,0.0017480397364124656,0.0017480397364124656,0.01
158,0.0017256215758000811,0.0017256215758000811,0.01
159,0.0017186448288460572,0.0017186448288460572,0.01
160,0.0017136003201206524,0.0017136003201206524,0.01
161,0.0017281819911052784,0.0017281819911052784,0.01
162,0.0017086807327965894,0.0017086807327965894,0.01
163,0.0017167842015624046,0.0017167842015624046,0.01
164,0.0017476193218802412,0.0017476193218802412,0.01
165,0.0017001167560617128,0.0017001167560617128,0.01
166,0.0017353204855074485,0.0017353204855074485,0.01
167,0.0017139553092420101,0.0017139553092420101,0.01
168,0.0017235280635456245,0.0017235280635456245,0.01
169,0.0017401621288930377,0.0017401621288930377,0.01
170,0.0017143545129025975,0.0017143545129025975,0.01
171,0.001695548191977044,0.001695548191977044,0.01
172,0.001704839135830601,0.001704839135830601,0.01
173,0.0017069470680629213,0.0017069470680629213,0.01
174,0.0016972674832989771,0.0016972674832989771,0.01
175,0.0016990346523622672,0.0016990346523622672,0.01
176,0.0016946534703796109,0.0016946534703796109,0.01
177,0.0016818131475398938,0.0016818131475398938,0.01
178,0.001672835989544789,0.001672835989544789,0.01
179,0.0017165932493905225,0.0017165932493905225,0.01
180,0.0017171197105199099,0.0017171197105199099,0.01
181,0.0016928698013847073,0.0016928698013847073,0.01
182,0.001691029965877533,0.001691029965877533,0.01
183,0.0017004304953540364,0.0017004304953540364,0.01
184,0.0016963327148308356,0.0016963327148308356,0.01
185,0.0017412363939608136,0.0017412363939608136,0.01
186,0.0017470202952002485,0.0017470202952002485,0.01
187,0.0017069553568338355,0.0017069553568338355,0.01
188,0.0016875049642597637,0.0016875049642597637,0.01
189,0.0016922035642589132,0.0016922035642589132,0.01
190,0.0016931711075206597,0.0016931711075206597,0.01
191,0.0016958799678832293,0.0016958799678832293,0.01
192,0.001683866643967728,0.001683866643967728,0.01
193,0.0017173152960216005,0.0017173152960216005,0.01
194,0.0016894120723009109,0.0016894120723009109,0.01
195,0.0017020694368208448,0.0017020694368208448,0.01
196,0.0016990953668331106,0.0016990953668331106,0.01
197,0.0016691883637880286,0.0016691883637880286,0.01
198,0.0016629853673900167,0.0016629853673900167,0.01
199,0.0016864226665347815,0.0016864226665347815,0.01
200,0.0016911132493987679,0.0016911132493987679,0.01
